date,NO2,NO,CO2,O3,CO,PM2_5,AQHI
2025-11-01 00:00:00,25.0290708214264,5.05446091354284,474.82686230197,0.328962230889067,0.1856449371403,0.596666666666667,2
2025-11-01 00:15:00,25.0290708214264,5.05320269554284,474.82686230197,0.328962230889067,0.185636140712667,0.576666666666667,2
2025-11-01 00:30:00,25.0290708214264,5.05320269554284,474.82686230197,0.328962230889067,0.185632954291867,0.547333333333333,2
2025-11-01 00:45:00,25.0290708214264,5.05320269554284,474.82686230197,0.328962230889067,0.185295298893033,0.564,2
2025-11-01 01:00:00,25.0290708214264,5.05320269554284,474.82686230197,0.328962230889067,0.184757046912133,0.56,2
2025-11-01 01:15:00,25.0290708214264,5.05320269554284,474.82686230197,0.328962230889067,0.185172176743133,0.635333333333333,2
2025-11-01 01:30:00,25.0290708214264,5.05446091354284,474.82686230197,0.328962230889067,0.1846750717858,0.629333333333333,2
2025-11-01 01:45:00,25.0290708214264,5.05472868814284,474.82686230197,0.3288060584444,0.184614725605167,0.619333333333333,2
2025-11-01 02:00:00,25.0290708214264,5.0546973223095,474.82686230197,0.3288060584444,0.1847934243088,0.686666666666667,2
2025-11-01 02:15:00,25.0290708214264,5.0546973223095,474.82686230197,0.3288060584444,0.1847934243088,0.77,2
2025-11-01 02:30:00,25.0290708214264,5.0534391043095,474.82686230197,0.3288060584444,0.185980406163167,0.796,2
2025-11-01 02:45:00,25.0290708214264,5.0534391043095,474.82686230197,0.328728289555734,0.1862525207533,0.786,2
2025-11-01 03:00:00,25.0290708214264,5.0534391043095,474.825328413054,0.328728289555734,0.186249878718333,0.966666666666667,2
2025-11-01 03:15:00,25.0290708214264,5.05327836785617,474.825328413054,0.328626194889933,0.186244681105833,1.19933333333333,2
2025-11-01 03:30:00,25.0290708214264,5.05327836785617,474.825328413054,0.328626194889933,0.186244681105833,1.32666666666667,2
2025-11-01 03:45:00,25.0290708214264,5.0546973223095,474.82686230197,0.328728289555734,0.186355117729867,1.61066666666667,2
2025-11-01 04:00:00,25.0290708214264,5.0546973223095,474.82686230197,0.3288060584444,0.1854524820868,2.01466666666667,2
2025-11-01 04:15:00,25.0290708214264,5.0544666490095,474.82686230197,0.3288060584444,0.1849135514363,2.49066666666667,2
2025-11-01 04:30:00,25.0290708214264,5.0546973223095,474.82686230197,0.3288060584444,0.1849135514363,2.67866666666667,2
2025-11-01 04:45:00,25.0290708214264,5.05446091354284,474.82686230197,0.328962230889067,0.184656012897867,4.12733333333333,2
2025-11-01 05:00:00,25.0290708214264,5.05446091354284,474.82686230197,0.328962230889067,0.184656012897867,6.56333333333333,2
2025-11-01 05:15:00,25.0290708214264,5.05688970444284,474.82686230197,0.328962230889067,0.184778198102767,5.14466666666667,2
2025-11-01 05:30:00,25.0290708214264,5.0546973223095,474.82686230197,0.3288060584444,0.184595137261367,4.16066666666667,2
2025-11-01 05:45:00,25.0290708214264,5.0546973223095,474.82686230197,0.3288060584444,0.1849135514363,3.97933333333333,2
2025-11-01 06:00:00,25.0290708214264,5.0546973223095,474.82686230197,0.3288060584444,0.1854311947701,3.80733333333333,2
2025-11-01 06:15:00,25.0608213904137,5.0598033215095,474.96482972213,0.328702870888534,0.1857839506847,3.81,2
2025-11-01 06:30:00,25.0764452256937,4.97297873071617,474.014207008507,0.328904306886267,0.184016650574033,3.81266666666667,2
2025-11-01 06:45:00,25.0764452256937,4.97297873071617,474.014207008507,0.328904306886267,0.184675708352033,4.18333333333333,2
2025-11-01 07:00:00,25.0764452256937,4.9748931219495,474.014207008507,0.329060479330934,0.184553546165067,4.03533333333333,2
2025-11-01 07:15:00,25.0764452256937,4.9748931219495,474.014207008507,0.329060479330934,0.184553546165067,3.99666666666667,2
2025-11-01 07:30:00,25.0764452256937,4.9773219128495,474.014207008507,0.329060479330934,0.1840236392056,3.86,2
2025-11-01 07:45:00,25.0764452256937,4.97297873071617,474.014207008507,0.328904306886267,0.184310243725733,3.808,2
2025-11-01 08:00:00,25.0764452256937,4.97297873071617,474.014207008507,0.328904306886267,0.184649627002033,3.55333333333333,2
2025-11-01 08:15:00,24.873343943077,4.34650235191083,474.289989577127,0.3289677002186,0.185449898578433,3.38066666666667,2
2025-11-01 08:30:00,24.8456865730704,4.32253476872417,473.651398412354,0.3289904426651,0.1859735219718,3.29,2
2025-11-01 08:45:00,24.8456865730704,4.32230409542417,473.649864523437,0.3289904426651,0.185797706967833,3.36933333333333,2
2025-11-01 09:00:00,24.7728935334504,4.27989128728417,472.564891042037,0.3285410079991,0.1857186295016,3.29333333333333,2
2025-11-01 09:15:00,24.7123230517904,4.2634103304275,464.467177310091,0.328805376663533,0.184393982452167,2.894,2
2025-11-01 09:30:00,24.7123230517904,4.2617531390275,464.467177310091,0.329050769995533,0.1842931036887,2.55266666666667,2
2025-11-01 09:45:00,23.529723953595,4.2578721817375,460.512681515587,0.329929572882767,0.1841463494262,2.17933333333333,2
2025-11-01 10:00:00,22.1731577790953,4.23612315252417,463.065886865557,0.329148006658834,0.184124612686667,1.236,2
