date,CO,NO2,NO,O3,PM2_5,CO2,AQHI
2025-10-01,0.309834,11.888,1.728,18.9413333333333,4.418,482.807333333333,3
2025-10-01 00:15:00,0.313111333333333,14.0426666666667,2.14733333333333,16.5753333333333,5.61266666666667,483.161333333333,3
2025-10-01 00:30:00,0.348800666666667,22.998,4.43666666666667,9.394,5.05133333333333,484.085333333333,3
2025-10-01 00:45:00,0.426003333333333,18.1006666666667,3.254,12.1466666666667,4.39,483.570666666667,3
2025-10-01 01:00:00,0.287695333333333,15.5173333333333,2.58466666666667,14.7073333333333,4.64866666666667,485.891333333333,3
2025-10-01 01:15:00,0.280974666666667,12.912,2.24466666666667,16.5306666666667,4.47666666666667,486.823333333333,2
2025-10-01 01:30:00,0.281126666666667,9.46133333333333,2.24533333333333,19.286,4.22466666666667,486.196666666667,2
2025-10-01 01:45:00,0.280992666666667,7.39066666666667,2.15266666666667,21.172,5.28066666666667,482.406666666667,2
2025-10-01 02:00:00,0.298204,16.9,2.934,12.042,9.62066666666667,489.456,2
2025-10-01 02:15:00,0.314084,22.7766666666667,7.134,6.17,7.192,494.595333333333,2
2025-10-01 02:30:00,0.300918,20.9506666666667,4.046,5.96733333333333,5.94666666666667,495.502,2
2025-10-01 02:45:00,0.293624,14.1573333333333,2.62266666666667,10.338,5.58066666666667,495.734666666667,2
2025-10-01 03:00:00,0.289493333333333,14.0153333333333,2.662,10.4686666666667,5.71933333333333,496.444666666667,2
2025-10-01 03:15:00,0.287193333333333,14.2066666666667,2.808,9.838,6.408,498.113333333333,2
2025-10-01 03:30:00,0.298999333333333,11.2866666666667,2.46733333333333,12.1246666666667,5.34733333333333,494.654,2
2025-10-01 03:45:00,0.301438666666667,8.222,2.20333333333333,14.2693333333333,4.32066666666667,493.006666666667,2
2025-10-01 04:00:00,0.288928666666667,7.27866666666667,2.04266666666667,15.8826666666667,4.02866666666667,492.475333333333,2
2025-10-01 04:15:00,0.287156666666667,17.498,4.21733333333333,8.34,4.20666666666667,495.591333333333,2
2025-10-01 04:30:00,0.315636666666667,16.6593333333333,3.06866666666667,9.38666666666667,4.41333333333333,498.161333333333,2
2025-10-01 04:45:00,0.296278,16.0813333333333,2.90333333333333,10.2613333333333,4.60533333333333,501.814,2
2025-10-01 05:00:00,0.289986666666667,16.812,3.40066666666667,9.24133333333333,4.97466666666667,503.500666666667,2
2025-10-01 05:15:00,0.286278,14.5733333333333,4.54666666666667,10.714,5.36866666666667,498.754,2
2025-10-01 05:30:00,0.287014666666667,16.914,5.33533333333333,8.69666666666667,4.748,505.002,2
2025-10-01 05:45:00,0.291777333333333,13.7846666666667,3.62733333333333,10.4446666666667,4.52066666666667,501.934,2
2025-10-01 06:00:00,0.307474,13.234,6.44733333333333,10.732,5.02666666666667,502.320666666667,2
