date,CO,NO2,NO,O3,PM2_5,CO2,AQHI
2025-10-01 00:14:00,0.135255786650366,10.926912888415,3.56699955565593,13.0857744441805,2.82794682977244,437.225445097444,2
2025-10-01 00:29:00,0.129013476094467,8.8626075553657,1.9180102051546,19.2600904444143,2.87595047536019,435.982151661763,2
2025-10-01 00:44:00,0.1282643057324,8.95181733309277,1.7026674358698,19.3877222222541,2.97099076091456,436.168588845527,2
2025-10-01 00:59:00,0.125453929658,8.55964622209277,1.37539933333863,20.1331282223644,2.9404652632923,435.958724885676,2
2025-10-01 01:14:00,0.117557982734955,8.14918933326537,1.5143437777468,19.8606466668141,3.00738899306966,436.037494224926,2
2025-10-01 01:29:00,0.117335510422036,8.0779786665736,1.4884419999596,20.2020637780107,2.82033271693163,435.782954478763,2
2025-10-01 01:44:00,0.1261079148318,8.6918124442881,1.6090682222276,19.541474666736,2.76999188903561,435.484569325229,2
2025-10-01 01:59:00,0.1297471296678,7.88551177767307,3.2729939999842,15.0458279996776,2.8119504608154,435.452370628257,2
2025-10-01 02:14:00,0.129050274672967,5.9079873331509,2.57816022222073,16.5110637773535,2.73201310529087,435.25142209505,2
2025-10-01 02:29:00,0.130016933963567,7.32365866652466,3.73963266669407,14.356312666758,2.7536113470627,435.420918657797,2
2025-10-01 02:44:00,0.126411504304733,6.6094913331155,2.37221777780417,18.8367366665429,2.74194751313208,435.240481619193,2
2025-10-01 02:59:00,0.124998504298,5.85348577760993,2.28452200002297,18.1539557774729,2.62145968327417,435.705074845767,2
2025-10-01 03:14:00,0.125669585778133,6.43009466649596,2.38451622227317,16.965104444218,2.68406052154988,435.55678331077,2
2025-10-01 03:29:00,0.1299332592986,6.9605188887721,3.11775955553846,15.9409393330499,2.6306329885189,436.405218462113,2
2025-10-01 03:44:00,0.135882874101067,13.7507415552473,3.55182733331023,12.9998837776061,2.72730798432173,438.123718556033,2
2025-10-01 03:59:00,0.139758623686267,17.1068597773733,3.77714044442483,10.2302835551365,3.00063990301084,438.97108907766,2
2025-10-01 04:14:00,0.135060834814767,9.5940595552875,4.13116599999597,11.5110491106566,2.69152523397921,436.56561452261,2
2025-10-01 04:29:00,0.132467525978167,7.5025913331597,4.11590533333823,11.5653528887715,2.52108086642715,436.321243373174,2
2025-10-01 04:44:00,0.132162888934067,7.6870744443031,4.0259820000084,13.3713922223096,2.4372435983441,435.80944100364,2
2025-10-01 04:59:00,0.133440220550067,8.20539133319246,3.92447044444163,13.4934224446725,2.36885470650206,436.353618795674,2
2025-10-01 05:14:00,0.1326898570235,7.62171466647519,3.6509302222395,14.8290771115747,2.39349843168888,435.96124934664,2
2025-10-01 05:29:00,0.134367071833967,8.45118666649483,3.23785000000716,14.7668406669043,2.42987299660515,436.824103763893,2
2025-10-01 05:44:00,0.132739360723033,8.1602122220351,2.74400622222833,16.1501868887594,2.47416850913674,436.07506009301,2
2025-10-01 05:59:00,0.131601590332333,7.86585511093597,2.67407577778633,16.4594306666125,2.43643364008578,436.333073083733,2
2025-10-01 06:14:00,0.132355405144667,7.4926899996998,2.2679322222228,19.1616893332084,2.48983437478589,436.713846857187,2
2025-10-01 06:29:00,0.139249796340634,7.98288888851389,2.0684557777585,19.667972444604,2.52765236540697,436.557984630937,2
2025-10-01 06:44:00,0.1304826644017,7.4312268886176,2.20583955554137,19.8146502219823,2.61322193107621,437.152063854596,2
2025-10-01 06:59:00,0.1332333977478,7.50445333303289,2.09724866662963,20.482605555637,2.58413217445943,436.639667619277,2
2025-10-01 07:14:00,0.135189933365033,8.1336855552319,2.14024599996193,20.3399017778617,2.56086576391069,436.692624763473,2
2025-10-01 07:29:00,0.1347105829513,8.54028133305019,2.42995111109063,20.346055333283,2.58238548887229,437.57388156806,2
2025-10-01 07:44:00,0.145069637094267,8.71282355516442,3.06024200001173,18.3724971110693,2.38848303433773,436.161167739577,2
2025-10-01 07:59:00,0.1544420036907,12.5124557778355,4.53091688891246,13.8130006669635,2.53302689429985,438.534577813437,2
2025-10-01 08:14:00,0.164107066650633,12.4592248886527,5.48767911114557,14.3999622225162,2.655226279088,439.676903835937,2
2025-10-01 08:29:00,0.1653897777656,9.78910777740286,4.14653133332177,20.2126062226513,2.49654673336891,437.349904021363,2
2025-10-01 08:44:00,0.187792403704533,11.6426164445319,8.01193288936667,19.8403002225125,2.61500738999141,441.789804026797,2
2025-10-01 08:59:00,0.148942248173267,9.23965999963657,3.5916502222166,20.0370444445464,2.5192760046948,436.440238050723,2
2025-10-01 09:14:00,0.1607241481411,10.4949131107155,7.3092857782776,18.8927735556267,2.60584279776322,438.829200546354,2
2025-10-01 09:29:00,0.140021729661167,7.39068688898957,6.59840422265124,22.7456100000477,2.78359760665252,437.67531001783,2
2025-10-01 09:44:00,0.144870477835667,8.86176916252531,7.6650766670724,21.0020075553663,3.09352267625382,439.243699659017,2
2025-10-01 09:59:00,0.1590439000094,14.3106351110086,8.0636986669503,13.3097440002256,3.22137679075134,442.33072185521,2
2025-10-01 10:14:00,0.155394081464967,10.5127191108766,6.85897866716963,20.6523039998007,3.20258146720494,438.324260890093,2
2025-10-01 10:29:00,0.1389368222641,7.19463938457137,2.3001128888645,25.1619244446827,3.0058864825965,437.318388000594,2
2025-10-01 10:44:00,0.155860533312933,9.15046288881218,6.9610962226529,21.9519813330557,3.19876029170348,438.39445629365,2
2025-10-01 10:59:00,0.152765325912967,8.95412244422971,3.31145399995667,23.311289777689,3.16335367168846,438.34130096082,2
2025-10-01 11:14:00,0.1542377777571,9.48816222208773,3.30950244439523,20.8464453333343,2.94349311143736,437.593127027033,2
2025-10-01 11:29:00,0.1554128888656,9.70238022210416,3.4029162221624,19.83107644449,2.96989758913256,437.559761227527,2
2025-10-01 11:44:00,0.1336464740989,7.4081296067795,2.07476222218023,20.7811673331563,2.62728693618295,436.28746508794,2
2025-10-01 11:59:00,0.1331115977602,6.34267271797827,5.50388266709653,21.1878568887843,2.86689001960821,435.824897387303,2
2025-10-01 12:14:00,0.133234101463667,5.477060051347,1.9812382221725,25.5511996924843,2.88677236439656,434.545575009497,2
2025-10-01 12:29:00,0.136393670382867,5.82045360690984,2.51984799994023,26.2128908893627,2.86369995240628,434.905788819186,2
2025-10-01 12:44:00,0.133021363578867,4.5929880512789,1.22505911106967,27.576412581428,2.70177698871195,432.830923639953,2
2025-10-01 12:59:00,0.147787722206067,7.79731249579101,3.20723711103443,23.4101411112443,2.6375643447887,436.477581992017,2
2025-10-01 13:14:00,0.153550459238533,8.18841955552775,3.5739528888092,21.3241617773827,2.73209193525079,437.019836607137,2
2025-10-01 13:29:00,0.155227974081733,11.4530482221605,3.6568502221777,18.127166666684,2.87812802924513,436.75662739281,2
2025-10-01 13:44:00,0.160671496294967,9.69283466607406,4.43568466657887,16.759475111087,2.90990831768262,435.47110720533,2
