date,CO,NO2,NO,O3,PM2_5,CO2,AQHI
2025-09-01 00:12:00,0.2050197407429,10.8618539999317,9.800618666638,9.8311397771017,10.8811777335707,440.24051573796,2
2025-09-01 00:27:00,0.211347237090566,11.3021875556866,9.08497200000737,10.1478166662724,11.3034129414906,446.861014868433,2
2025-09-01 00:42:00,0.206983481492933,11.1419159998957,6.91309799970213,15.0509933332704,11.833434485763,440.59156469249,2
2025-09-01 00:57:00,0.208224577796233,10.735635555319,7.47351933298041,14.5431755555659,12.377802357311,440.03684732199,2
2025-09-01 01:12:00,0.199153555579133,10.8513811107988,7.40124822222801,18.0303773334675,11.9897796158005,441.978271083993,2
2025-09-01 01:27:00,0.196384385242767,10.7699288886585,6.76416844444314,18.9961528891108,12.2453869993886,443.25087625864,2
2025-09-01 01:42:00,0.188284770403167,10.1541362220761,5.70114644441298,20.2510373333583,12.2373193077994,442.490765341183,2
2025-09-01 01:57:00,0.192271533388633,10.7609919997935,7.27181755565624,18.0360595557759,12.3037748210909,445.416973047723,2
2025-09-01 02:12:00,0.1966703259803,10.9516095554598,8.28587155566597,15.9094062223445,12.371192499811,448.313135391713,2
2025-09-01 02:27:00,0.192514711158833,10.714596444276,7.86810000012041,16.9469353333517,12.374419884196,445.363783677243,2
2025-09-01 02:42:00,0.192873422276367,10.814566888764,6.59332133338917,18.55210333355,12.4733397631673,446.73461805169,2
2025-09-01 02:57:00,0.191408192656167,10.709808888775,6.34551400004104,18.8374651113036,12.0676648100348,446.820437789667,2
2025-09-01 03:12:00,0.1909745741264,11.2328895555736,10.502269556659,17.6548880002249,12.093582237961,448.804920941917,2
2025-09-01 03:27:00,0.191107211168,11.5233280001405,11.0504420011836,17.5674562223654,12.0319891559857,448.864487519233,2
2025-09-01 03:42:00,0.197172533378,11.7237746669361,11.1270831121779,15.6238524444932,11.9394008084491,449.231216486243,2
2025-09-01 03:57:00,0.213667537078567,12.0425126669055,11.3694402234166,15.1319015555616,12.0641007123167,452.869322540127,2
2025-09-01 04:12:00,0.2031574741174,11.8267742224367,10.779663556561,15.5231182223081,12.0124989586042,449.809015165947,2
2025-09-01 04:27:00,0.1958905259726,11.6699868890318,10.5095340009543,16.0355451113448,12.0679375499627,449.074414548337,2
2025-09-01 04:42:00,0.2009932852015,11.4495306668889,10.1836815565559,14.7480962224199,11.9176766954895,451.403117882667,2
2025-09-01 04:57:00,0.196670600006167,11.5594144445912,10.2187635564772,15.2279322223066,11.9551199858099,450.472823995183,2
2025-09-01 05:12:00,0.1932547481453,11.4685371113109,9.97488222315566,14.7265973334879,11.546399197189,450.283187117397,2
2025-09-01 05:27:00,0.197756674067833,11.4843651112847,9.86821933414866,14.1688722223785,11.6209248882331,453.1512321779,2
2025-09-01 05:42:00,0.189589674050733,11.141726889128,9.58546311183086,13.6325886668272,10.783379650653,456.61570823397,2
