date,NO2,NO,CO2,O3,CO,PM2_5,AQHI
2025-09-01 00:00:00,14.9606354016913,10.2227889257958,486.493961617778,0.320442249888889,0.753985401802741,7.13800592697304,2
2025-09-01 00:15:00,14.9351098442187,10.3332239025958,482.229757884444,0.320185402777778,0.47290465159579,7.23762447728795,2
2025-09-01 00:30:00,14.9755706927328,17.2329471011756,478.865087586666,0.320451880111111,0.463806639678842,7.32804551234855,2
2025-09-01 00:45:00,14.9973185255684,17.5020562025868,469.281841837777,0.321330620777778,0.719079317469105,7.29911785827248,2
2025-09-01 01:00:00,14.9666006188824,10.324226941519,464.046243195555,0.319259662555556,0.475744284546287,7.43690647299934,2
2025-09-01 01:15:00,14.9694411716247,17.7213760457755,459.740873757777,0.319450258333334,0.70464037855688,7.45341930862,2
2025-09-01 01:30:00,14.9666006188824,10.4562823334657,449.438629364443,0.318918807444445,0.464117957241578,7.37719481794828,2
2025-09-01 01:45:00,14.9243435427624,10.4026279748124,450.059165288888,0.318688221666667,0.463833067082617,7.54424583430242,2
2025-09-01 02:00:00,15.0140600823506,17.5203568180111,449.190098415555,0.319028230777778,0.674426485407289,7.66793927961067,2
2025-09-01 02:15:00,14.9430788578069,10.4560887076957,449.519363799999,0.318609013666667,0.463833067082617,7.41711056500392,2
2025-09-01 02:30:00,14.9719828205195,17.3984967528851,439.134162399999,0.319426573666667,0.470250147276563,7.9935476925029,2
2025-09-01 02:45:00,14.9976956653047,16.6295377297336,436.931843446666,0.320423139222223,0.424982843590084,7.94720530574389,2
2025-09-01 03:00:00,14.9279832644217,9.77071543246151,447.639146602222,0.321482663888889,0.605460518442269,8.23276990574242,2
2025-09-01 03:15:00,14.9500730778706,9.98534677370006,441.194666653333,0.320491885,0.36667507727939,8.26883910715301,2
2025-09-01 03:30:00,14.8358214557135,9.39522175429869,442.03924234,0.320038911444445,0.355836982318436,8.37439702579865,2
2025-09-01 03:45:00,14.8552149782691,10.0894854466915,439.677646300001,0.319016928777778,0.434201746817101,8.19196701914719,2
2025-09-01 04:00:00,14.8537086766217,9.79475302230672,440.784058113334,0.320387319666667,0.356139844368117,8.22774741070656,2
2025-09-01 04:15:00,14.820094451678,9.94121270012485,440.033755635556,0.319532335666667,0.354888930968523,8.29121335021005,2
2025-09-01 04:30:00,14.8292577296972,9.96246570486151,438.462733653334,0.318874994777778,0.354546248554627,8.2551829605969,2
2025-09-01 04:45:00,14.7911608020795,10.0418728984367,439.524175424445,0.319251195666667,0.576509984696035,8.30361899004687,2
2025-09-01 05:00:00,14.8887196216661,10.3162048055882,433.650079268889,0.319396196777778,0.592280443986377,8.24122201048982,2
2025-09-01 05:15:00,14.7834970880158,9.96246570486151,438.756947036667,0.318524007444445,0.397034555618103,8.39084776717951,2
2025-09-01 05:30:00,14.6297057487447,9.90336328019151,438.864706974445,0.318643525666667,0.355607492994967,8.49395549555136,2
2025-09-01 05:45:00,14.5780187769565,9.93002352159151,438.654476958889,0.320478858777778,0.331827846887469,8.56420756113529,2
2025-09-01 06:00:00,14.6178320717209,10.3153411518482,437.990861867778,0.316882569888889,0.383704660779399,8.24336263269235,2
2025-09-01 06:15:00,13.7800778413426,10.4350538204194,437.408274447778,0.317275484777778,0.681369820392698,8.03438855996515,2
2025-09-01 06:30:00,13.62835266487,19.3534689952747,436.519664421111,0.318635325111112,0.64766572417926,7.89630906011105,2
2025-09-01 06:45:00,13.6026115696611,18.9698912485426,434.671137556666,0.317383946222222,0.616331173720041,7.84212472042061,2
2025-09-01 07:00:00,14.2139774755701,9.58273307835401,434.079430818888,0.305762836666667,0.317319998855398,7.71776600372731,2
2025-09-01 07:15:00,14.7238039740025,9.22139121937564,425.651798335555,0.309399504,0.317150759304773,7.97722266972299,2
2025-09-01 07:30:00,14.7544141481948,9.05907086463766,424.236448106666,0.312075831555556,0.316006698779932,7.79392599334185,2
