date,NO2,NO,CO2,O3,CO,PM2_5,AQHI
2025-11-01 00:00:00,12.3081048890145,4.64970399995467,450.599690855917,5.50350844440524,0.179203711090367,6.12962499492047,2
2025-11-01 00:15:00,8.88653155569466,2.16362155558217,452.33055911138,7.52634444442697,0.174655140700534,5.61792924114432,2
2025-11-01 00:30:00,8.66394422237653,2.00535066668437,450.772156119744,9.61423400001513,0.173881099958834,5.79808977069161,2
2025-11-01 00:45:00,9.17424044465693,2.7515077778188,452.422441648817,8.66098066653846,0.173350451828634,5.96710379850309,2
2025-11-01 01:00:00,8.50202111129513,1.87217244441683,450.018138385737,9.72298533339167,0.165797937014134,5.73871982244074,2
2025-11-01 01:15:00,14.4572593334587,4.68750155547163,453.478287563444,5.30181466663056,0.2068199074403,6.75474470595336,2
2025-11-01 01:30:00,16.8599235555162,7.24234088865367,452.08811917629,4.9239835555018,0.189686237135633,5.13886961126919,2
2025-11-01 01:45:00,16.0506699998949,5.43983422219987,450.590350521786,4.64148777771693,0.192399040819433,4.60294847574547,2
2025-11-01 02:00:00,13.9185082220573,4.76481688880613,450.41121131054,3.79956177776967,0.1957208000641,4.63782772821741,2
2025-11-01 02:15:00,16.5839828889253,5.24684355551333,452.093615504837,4.5807499999732,0.207157418592867,5.35718856118777,2
2025-11-01 02:30:00,17.0654531111953,14.742483778287,453.84977500323,3.2869797777377,0.226033188952434,5.55489488952374,2
2025-11-01 02:45:00,15.708116000381,13.5566357780286,459.893968620847,1.37558951131737,0.2256593445138,5.27566700814475,2
2025-11-01 03:00:00,14.7384142222378,9.09278533297703,458.020712890554,1.49292575949222,0.2227277000841,5.22123545207023,2
2025-11-01 03:15:00,13.8546046666656,6.57592666652601,457.345222535564,3.25565933332757,0.220036196376367,5.29277104643061,2
2025-11-01 03:30:00,14.0404279998927,5.81695599997603,456.574296217367,1.89476682709951,0.2128451630173,4.95844679202802,2
2025-11-01 03:45:00,11.094658889215,2.05113111119447,454.10944962921,8.9980155555046,0.1806889481281,3.8610837452348,2
2025-11-01 04:00:00,8.15671733336006,2.13124288891587,445.979044643253,18.1766966664261,0.130272222218033,2.33674891819178,2
2025-11-01 04:15:00,5.5605813333771,0.534227111134634,438.549063027433,22.7175126668074,0.125291770331967,1.84699893583018,2
2025-11-01 04:30:00,5.42202555555943,0.615014666694167,439.50726490291,23.5935275550807,0.1256784814513,1.7126729637655,2
2025-11-01 04:45:00,10.4679697774087,1.04695955551237,442.946333366033,16.8076668889059,0.133368177770433,1.87453759802056,2
2025-11-01 05:00:00,7.35908577775762,0.8308117777055,441.18430638952,18.5530224441091,0.131480511093367,1.97917963893314,2
2025-11-01 05:15:00,7.78725777773557,0.8155357777433,441.70257779606,17.4925428887365,0.131940844433533,1.6933005863987,2
2025-11-01 05:30:00,6.84707266669279,0.759128222192433,441.428476620623,18.3117806662523,0.129671459241933,2.8191571889572,2
2025-11-01 05:45:00,9.09011844457514,2.35110088894677,443.685913917303,15.0928284444633,0.161593866642067,6.84375585276077,2
2025-11-01 06:00:00,10.1224304443909,1.55745822225907,445.850083675637,16.2584282220269,0.175558629619467,6.20727746836495,2
2025-11-01 06:15:00,8.97190911116073,1.16346222216427,446.87903294078,19.0905988885428,0.147398785196833,3.53589352130117,2
2025-11-01 06:30:00,10.3262346664581,1.15423844438967,446.394675456697,18.0852622219261,0.144989007418633,2.30712230220444,2
2025-11-01 06:45:00,10.8457520000804,1.3114913332523,447.709427864753,14.4019473330245,0.152493651856233,3.21261479849964,2
2025-11-01 07:00:00,13.0903351112746,1.59974066670933,451.463030523323,13.5121064447845,0.180428096234933,4.52771374047005,2
2025-11-01 07:15:00,13.5998357778988,1.76294933334603,451.5790382373,13.4210542224644,0.201181051851833,4.98890143952914,2
2025-11-01 07:30:00,15.5621222221017,1.73983022227013,452.45232359835,11.8809197782793,0.183999281424267,3.97955285143362,2
2025-11-01 07:45:00,18.1433975550565,4.4879406666196,452.21068565049,8.69988422232223,0.181579181433267,3.76816141368698,2
2025-11-01 08:00:00,18.0102851107042,4.01934000000569,453.50183649489,7.76585599999433,0.1793154962518,3.63189715088862,2
2025-11-01 08:15:00,18.4418413329992,5.40341066664169,452.487908461204,7.52720088886507,0.184085396269434,3.49605804968218,2
2025-11-01 08:30:00,20.7258051108812,11.8600793334642,453.11565039911,3.9533075555566,0.186998637000233,3.28436371682339,2
2025-11-01 08:45:00,21.8205433335836,8.91712177763391,453.10360177269,5.42154511108237,0.218300807455133,4.05725107143127,2
2025-11-01 09:00:00,17.4456222214065,4.06803422218983,448.427895938676,14.1837982218821,0.153885870356333,2.56222271727618,2
2025-11-01 09:15:00,15.9429560000491,2.01296044444077,447.565592452427,12.4186504447957,0.146675192615733,2.24416884142729,2
2025-11-01 09:30:00,17.7934166659243,4.43314999996093,448.717990325546,13.4012237778164,0.163824355516134,2.49496220793862,2
2025-11-01 09:45:00,18.457520443684,4.5674339999452,452.805752378813,11.939057111263,0.192375070417533,2.94449169852928,2
2025-11-01 10:00:00,7.53428288880973,1.3303584443945,440.55390040942,25.6982157773617,0.126806755558833,1.71412091266806,2
2025-11-01 10:15:00,7.17668511101387,2.43543600000996,445.041724799647,26.77091222197,0.1265846370233,1.49715943256263,2
2025-11-01 10:30:00,5.40362733336937,0.736387555507066,435.317010609266,30.2187848890923,0.1244685037059,1.50857765304424,2
2025-11-01 10:45:00,6.09073844438197,1.46924866662166,437.13727565467,30.669783999761,0.124967718519433,1.55053106738239,2
2025-11-01 11:00:00,7.57497622203013,1.24735288882773,437.536795803069,28.9923768891193,0.127137962955767,1.58510487142144,2
2025-11-01 11:15:00,6.1150806666717,1.3909804443771,438.187461518293,29.3734277780203,0.1243066370259,1.70786342991726,2
2025-11-01 11:30:00,6.69521199999663,2.74264555556413,437.455074084633,28.550221555897,0.125510251839733,1.79350596198764,2
2025-11-01 11:45:00,8.97012333316416,3.2609082222072,439.543704093553,24.458289999446,0.1268370889166,1.76787718640106,2
2025-11-01 12:00:00,6.6813648887656,1.1370644443933,439.19894076294,25.2022779994686,0.124079607436,1.8669347550504,2
2025-11-01 12:15:00,7.2214095553639,5.08525666664709,437.84289360117,22.758829332844,0.123533896317767,2.00282978217069,2
2025-11-01 12:30:00,7.79098733313213,6.47994466667304,439.07673021589,25.6935599995287,0.124971866683933,2.11108697531841,2
2025-11-01 12:45:00,5.44943466665004,2.38152711111307,435.187743662117,30.6661893331206,0.118017162198235,2.10981905831252,2
