date,CO,NO2,NO,O3,PM2_5,CO2,AQHI
2025-09-01 00:10:00,0.162871555575133,10.5742779997182,8.05877199935308,6.1107337776591,13.8392237715096,439.373888123447,2
2025-09-01 00:25:00,0.1678020740834,10.5185046664323,7.96659422154474,6.0466959998961,13.9294506975509,439.616046258537,2
2025-09-01 00:40:00,0.1637516740915,10.6601219997744,8.14735822156745,6.07845044432693,13.7490518367279,439.428920070193,2
2025-09-01 00:55:00,0.159304800022267,10.6493115552883,7.86230688830682,6.14991599989827,13.5896539565549,439.223715198807,2
2025-09-01 01:10:00,0.1585948741013,9.86081422193953,7.92266511062128,6.140969777637,13.6142365380165,439.641043198737,2
2025-09-01 01:25:00,0.154540881503133,9.27678466652724,9.0712020003124,6.2580082220982,13.7054392093341,439.60854524563,2
2025-09-01 01:40:00,0.150030444468533,8.67730222226211,9.9076820008228,6.63122022212193,13.5299633560134,439.55871931539,2
2025-09-01 01:55:00,0.1460964481664,8.57973066665207,7.37381866626191,6.4985704443112,13.4690207039091,439.637340809773,2
2025-09-01 02:10:00,0.150002288915,8.49599022225073,8.68162066694657,6.61347622213746,13.4198217454233,439.47091789493,2
2025-09-01 02:25:00,0.153410125956267,8.92071511113611,9.51808844520987,6.58847644435663,13.6051061304941,439.502370430877,2
2025-09-01 02:40:00,0.186737948157133,9.48461288874744,10.2637817783033,6.61960511095999,13.5064717596219,442.3989618934,2
2025-09-01 02:55:00,0.1895958518513,9.5983777776444,11.8025942220459,6.56259733320672,13.3736964946233,442.23955506347,2
2025-09-01 03:10:00,0.150331362987567,9.13714733328904,9.73268422270863,6.67828399984473,13.4451838502541,441.341552039517,2
2025-09-01 03:25:00,0.1612177111373,11.5001493333233,15.5551024446963,6.10710111092913,13.409566442046,448.747173453687,2
2025-09-01 03:40:00,0.143713129629667,8.27435555554361,9.53093288975574,6.87418088876872,13.5586549063774,440.122344974163,2
2025-09-01 03:55:00,0.145674996308233,9.04446733323111,9.58712222307343,6.52087422207193,13.7053406601507,440.99969201163,2
2025-09-01 04:10:00,0.142124077774267,8.08793422220664,8.8991193340539,7.58710266654426,13.3332095922696,440.39453571454,2
2025-09-01 04:25:00,0.1375331074209,8.18500577786981,9.41519911164586,7.72540866651743,13.0089712843544,441.405114650326,2
2025-09-01 04:40:00,0.1356504962975,7.97297600013317,9.4900771117387,7.7743699998802,13.0402718210985,441.490563119623,2
2025-09-01 04:55:00,0.133608002844767,7.81594733344031,9.2995591118665,7.82767066655406,13.1588564021169,441.190410452063,2
2025-09-01 05:10:00,0.1371891074184,8.12191777787891,9.42298622284937,7.73764355542026,13.2045536012158,441.5382279263,2
2025-09-01 05:25:00,0.1369460777942,8.05716355562774,9.27677444519997,7.74786577765606,13.1828068533499,441.155200810837,2
2025-09-01 05:40:00,0.1372986259361,8.01074066671447,9.01628288964584,7.76041488876306,13.2578343438862,440.852522728393,2
2025-09-01 05:55:00,0.1421526222318,8.69482666656951,12.6063826656775,7.00324466651089,13.4289700262448,441.760967434573,2
2025-09-01 06:10:00,0.144708144452467,8.88496133334634,9.10660577829396,6.77589599985026,13.4520027964634,441.378506746867,2
2025-09-01 06:25:00,0.1427389629656,8.56277288881024,8.97102600044853,7.18046266650489,13.292996619955,441.408357085103,2
