date,NO2,NO,CO2,O3,CO,PM2_5
2025-10-01,15.33943969,5.179613378,432.2455944,0.345092257,0.223980077,1.258666667
2025-10-01 00:15:00,15.46670176,7.023474067,432.4331307,0.344064059,0.354867613,1.340666667
2025-10-01 00:30:00,15.45242052,5.184002659,432.3792493,0.342179547,0.232480514,1.343333333
2025-10-01 00:45:00,15.18835637,5.156080454,431.6736985,0.341838082,0.223824268,1.522
2025-10-01 01:00:00,15.1852846,5.32730272,431.4815559,0.341366699,0.230349955,1.606
2025-10-01 01:15:00,15.20338737,5.120778477,429.2931268,0.341052548,0.230852905,1.669333333
2025-10-01 01:30:00,15.32472671,5.138250268,428.3657029,0.341833922,0.22920842,1.784
2025-10-01 01:45:00,15.69458436,3.629382021,427.846779,0.350237481,0.220583459,1.862
2025-10-01 02:00:00,14.37963228,3.62045414,426.3811358,0.35154193,0.204867571,2.142
2025-10-01 02:15:00,13.92075017,3.664743195,416.6409381,0.360216267,0.195718293,3.136666667
2025-10-01 02:30:00,13.96516982,3.882697057,416.3261398,0.360252962,0.211808265,2.934
2025-10-01 02:45:00,13.96416112,3.84597988,415.8522093,0.361270321,0.208239081,3.708
2025-10-01 03:00:00,13.96447324,3.939934188,416.3174673,0.35991779,0.203697703,4.457333333
2025-10-01 03:15:00,14.02658876,3.683094071,415.6205976,0.347503254,0.199958429,4.471333333
2025-10-01 03:30:00,13.95843219,3.722208108,416.4798789,0.345836031,0.201972084,4.030666667
2025-10-01 03:45:00,13.99191016,3.632537044,416.1688213,0.350181511,0.200193602,3.718
2025-10-01 04:00:00,13.8862821,3.630428525,415.8813686,0.347024441,0.202917239,3.723333333
2025-10-01 04:15:00,13.71947289,3.616459993,414.1936476,0.35226367,0.192655444,3.588666667
2025-10-01 04:30:00,13.5338366,3.660666442,413.0502072,0.35447763,0.188220909,3.284666667
2025-10-01 04:45:00,13.53672427,3.653953652,412.2120166,0.354074523,0.18971897,3.111333333
2025-10-01 05:00:00,13.56159784,3.678561583,411.2392004,0.354085226,0.188563122,3.225333333
2025-10-01 05:15:00,13.58124502,3.63874712,410.6077851,0.354309415,0.190819047,3.085333333
2025-10-01 05:30:00,13.73758576,3.615160444,412.7039041,0.354767876,0.193894925,3.083333333
2025-10-01 05:45:00,14.0168256,3.750037493,415.1899045,0.35255718,0.213080381,2.6
2025-10-01 06:00:00,14.03213688,3.698393093,415.8371382,0.347491942,0.215867183,2.657333333
2025-10-01 06:15:00,14.38406058,3.702206218,428.9259772,0.345507266,0.206101943,2.658666667
2025-10-01 06:30:00,14.04700196,3.684222351,430.0880181,0.347052902,0.199676851,2.750666667
2025-10-01 06:45:00,14.07190825,3.696838702,428.5834736,0.347453068,0.202422414,3.088666667
2025-10-01 07:00:00,14.00042918,3.692843392,428.2999926,0.34579448,0.199091739,2.742666667
2025-10-01 07:15:00,13.86053415,3.699538727,429.1614394,0.347630208,0.198412263,2.558
2025-10-01 07:30:00,13.70179142,3.64056745,415.4411156,0.351447847,0.199937296,2.474666667
2025-10-01 07:45:00,13.78459711,3.61234243,415.9550646,0.351835845,0.198324392,2.237333333
2025-10-01 08:00:00,13.24951483,3.667971437,422.0418158,0.350075058,0.193341554,2.224
2025-10-01 08:15:00,13.81291299,3.650769716,417.3355706,0.351453304,0.207092225,2.239333333
2025-10-01 08:30:00,14.0929728,3.700025765,418.8159558,0.352860646,0.200730424,2.056
2025-10-01 08:45:00,14.34098818,5.530061009,430.4684751,0.345250476,0.336396803,1.798
2025-10-01 09:00:00,15.09578122,5.165928027,433.1388378,0.327050554,0.227856258,1.675333333
2025-10-01 09:15:00,14.95754034,5.134258985,431.281464,0.324250089,0.23762173,1.738666667
2025-10-01 09:30:00,16.71019411,5.149762435,425.2546475,0.328240462,0.211259916,1.772
2025-10-01 09:45:00,16.80033683,5.116296095,422.4195226,0.319271802,0.199578742,1.541333333
2025-10-01 10:00:00,16.73468129,5.113429847,421.8564586,0.319215055,0.196094263,1.473333333
2025-10-01 10:15:00,16.4996531,5.160257003,421.5262974,0.316805981,0.196956862,1.416666667
2025-10-01 10:30:00,16.30403111,5.202042817,421.0464414,0.317045963,0.193116799,1.454
2025-10-01 10:45:00,16.35141942,5.212703526,421.0812876,0.316431808,0.201278756,1.402
2025-10-01 11:00:00,16.25227776,5.274936665,420.9530606,0.315267109,0.201411962,1.264
2025-10-01 11:15:00,16.22029847,5.327114259,420.6887437,0.316099604,0.201487617,1.17
2025-10-01 11:30:00,16.24707934,5.317484653,421.1030141,0.31719249,0.199838565,1.12
2025-10-01 11:45:00,16.23607209,5.319472855,421.4968784,0.315583152,0.19914283,1.093333333
2025-10-01 12:00:00,16.1179457,5.327349038,421.6908237,0.316034361,0.196328006,1.049333333
2025-10-01 12:15:00,16.09629691,5.33450242,421.6526955,0.316509718,0.195705028,1.135333333
2025-10-01 12:30:00,16.24580011,5.327009481,422.5156324,0.313792227,0.195449293,1.111333333
2025-10-01 12:45:00,16.18869377,5.354697679,422.7716685,0.31479443,0.19519274,1.211333333
2025-10-01 13:00:00,16.20213408,5.353971999,423.3554246,0.315412782,0.193134028,1.094666667
2025-10-01 13:15:00,16.13123807,5.356149415,422.7896631,0.315383647,0.195963976,1.091333333
2025-10-01 13:30:00,16.00108243,5.339376616,422.5650699,0.315261036,0.196224268,1.147333333
2025-10-01 13:45:00,15.92852784,5.353347998,422.3722988,0.315470966,0.195951865,1.119333333
2025-10-01 14:00:00,15.7237998,5.344802977,422.4087792,0.31501715,0.193626722,1.083333333
2025-10-01 14:15:00,15.71650976,5.35279578,422.4087792,0.315219948,0.193997205,1.068666667
2025-10-01 14:30:00,15.71373569,5.359778962,422.7471978,0.315537348,0.19343551,1.082
2025-10-01 14:45:00,15.71373569,5.352652931,422.7471978,0.315537348,0.19343551,1.031333333
2025-10-01 15:00:00,15.7135783,5.442512449,422.4258024,0.315836454,0.199704487,0.980666667
2025-10-01 15:15:00,15.7135783,5.439781005,422.4209844,0.31574522,0.199591708,1.018666667
2025-10-01 15:30:00,15.72733875,5.318889819,422.7774169,0.316251636,0.197128147,1.015333333
2025-10-01 15:45:00,15.74125261,5.30818416,422.7911355,0.317103753,0.171953982,1.048
2025-10-01 16:00:00,15.7426059,5.294242349,423.1507951,0.317929042,0.190620227,1.066
2025-10-01 16:15:00,15.70443294,4.908435616,423.6540449,0.335453731,0.187286596,1.08
2025-10-01 16:30:00,15.71421131,3.757004674,423.1025337,0.336359086,0.182168537,1.124
2025-10-01 16:45:00,15.07040274,3.958979772,421.0946704,0.336165414,0.180572676,1.098
2025-10-01 17:00:00,15.05864879,3.757412233,420.4086932,0.335762965,0.182794118,1.211333333
2025-10-01 17:15:00,14.79579112,3.721090568,431.1048803,0.345125395,0.198814918,1.422
2025-10-01 17:30:00,15.2762805,5.440393782,432.9109941,0.341730954,0.329212849,1.63
2025-10-01 17:45:00,15.21733597,5.43912135,433.4066747,0.344692525,0.331822846,1.792
2025-10-01 18:00:00,14.43833861,5.488639181,431.9969938,0.348988327,0.323652451,2.234666667
2025-10-01 18:15:00,14.50871373,5.495941705,432.8418362,0.34935293,0.323795752,2.002
2025-10-01 18:30:00,14.44999242,5.487175418,431.9969938,0.349112268,0.326249903,1.880666667
2025-10-01 18:45:00,14.10550074,4.87999129,427.4737083,0.352439187,0.280246024,1.770666667
2025-10-01 19:00:00,14.10930145,4.565282239,427.7427045,0.351478574,0.246033558,1.749333333
2025-10-01 19:15:00,14.01307427,3.744320245,416.3901993,0.355590654,0.190204153,1.65
2025-10-01 19:30:00,14.04219204,3.751389907,415.3791775,0.353520707,0.197099596,1.743333333
2025-10-01 19:45:00,13.9374491,3.731037065,416.9698326,0.355952155,0.17897279,1.42
2025-10-01 20:00:00,13.96237665,3.724326462,415.39328,0.353953438,0.183112115,1.449333333
2025-10-01 20:15:00,14.0096375,3.975738374,428.135845,0.351298456,0.198416674,1.335333333
2025-10-01 20:30:00,14.28429298,5.472104441,431.6111266,0.348770173,0.333689746,1.288
2025-10-01 20:45:00,14.42577485,5.471279429,431.9124874,0.348460733,0.331211407,1.167333333
2025-10-01 21:00:00,15.15204748,5.531474048,431.6385133,0.344249628,0.328878516,1.011333333
2025-10-01 21:15:00,15.05380862,5.86446974,430.7444657,0.341887512,0.330748689,1.013333333
2025-10-01 21:30:00,15.24693925,5.757807662,429.7486791,0.343051575,0.337844986,0.950666667
2025-10-01 21:45:00,15.27367843,5.63943324,429.5950213,0.34344622,0.342754326,0.915333333
2025-10-01 22:00:00,15.22809728,4.057461455,429.5506193,0.343769466,0.222139462,1.174
2025-10-01 22:15:00,15.1314975,3.652953151,429.2744366,0.343987225,0.213130679,1.168
2025-10-01 22:30:00,15.3221767,5.644774088,430.9830606,0.350039458,0.347953886,1.206
2025-10-01 22:45:00,15.2760698,5.038669769,432.362369,0.352291906,0.227222374,1.158666667
2025-10-01 23:00:00,15.02472041,3.691486216,431.4447955,0.350873826,0.220371905,1.090666667
2025-10-01 23:15:00,15.01503682,3.647870491,430.7774759,0.352086438,0.235206468,0.928666667
2025-10-01 23:30:00,15.0518519,3.634175455,426.3247468,0.351933316,0.214959666,0.904
2025-10-01 23:45:00,15.50445565,3.617654257,423.5227708,0.349845284,0.208520813,0.765333333
2025-10-02,16.59544418,3.588571183,421.4723964,0.352492044,0.197976513,0.768
2025-10-02 00:15:00,16.66877178,3.539705493,418.8369814,0.347893392,0.186785809,0.623333333
2025-10-02 00:30:00,15.07404654,3.521477985,418.3888777,0.355435126,0.181837325,0.747333333
2025-10-02 00:45:00,16.91612699,5.08976801,422.0113863,0.351198182,0.195090307,0.707333333
2025-10-02 01:00:00,17.01682315,5.114428097,422.401102,0.346133809,0.197850671,0.739333333
2025-10-02 01:15:00,16.79293372,3.526180927,418.4629058,0.351919546,0.183712103,0.846666667
2025-10-02 01:30:00,16.50624824,3.530611373,418.4033282,0.352757614,0.181417788,0.712
2025-10-02 01:45:00,16.49277596,3.54336024,418.5526501,0.352065808,0.181678075,0.818
2025-10-02 02:00:00,14.42690625,3.572446928,424.1074091,0.357438842,0.20362525,1.066666667
2025-10-02 02:15:00,13.4164149,3.495386729,414.2596886,0.362026581,0.194866592,1.090666667
2025-10-02 02:30:00,12.893572,3.499354327,411.9367621,0.360205984,0.185920273,1.125333333
2025-10-02 02:45:00,13.3876912,3.487722694,411.4660005,0.359975577,0.186495242,1.108
2025-10-02 03:00:00,13.23859492,3.550411595,411.7275149,0.357515847,0.187050259,1.02
2025-10-02 03:15:00,13.09299931,3.54732604,412.2182181,0.356995871,0.191633225,1.083333333
2025-10-02 03:30:00,13.09865086,3.553194838,412.4609231,0.348848939,0.187884193,0.885333333
2025-10-02 03:45:00,13.09083757,3.577136647,410.1212,0.352116352,0.188225554,0.811333333
2025-10-02 04:00:00,13.08363371,3.577373988,409.7716241,0.352713665,0.18936936,0.778
2025-10-02 04:15:00,13.3211508,3.542341238,409.9089618,0.35279159,0.187757037,0.753333333
2025-10-02 04:30:00,13.08363371,3.574449169,409.9787272,0.352690225,0.18936936,1.053333333
2025-10-02 04:45:00,13.60691816,3.717830118,410.4932668,0.352460666,0.197232292,1.06
2025-10-02 05:00:00,13.67580022,3.637034062,411.0000046,0.354447433,0.197199058,0.966
2025-10-02 05:15:00,12.90645865,3.516767742,411.0574561,0.356081084,0.192742306,1.068
2025-10-02 05:30:00,13.00936639,3.531577022,411.5172882,0.354849347,0.18828904,0.919333333
2025-10-02 05:45:00,13.21454613,3.50554589,411.9801599,0.354696306,0.189041681,0.922666667
2025-10-02 06:00:00,13.21884779,3.476969967,412.3324791,0.354331414,0.188948617,1.094666667
2025-10-02 06:15:00,13.22426212,3.496697911,412.4151653,0.356158342,0.189486337,1.111333333
2025-10-02 06:30:00,14.13059312,3.597952631,417.9064526,0.345220265,0.183515538,1.198666667
2025-10-02 06:45:00,16.93023628,3.55481495,422.0723952,0.338753036,0.192320259,1.51
2025-10-02 07:00:00,16.92315049,3.551325115,420.8242574,0.336903522,0.184913848,1.674666667
2025-10-02 07:15:00,16.73869149,3.601102567,422.3909685,0.33593972,0.184756318,1.688666667
2025-10-02 07:30:00,14.20137378,3.662577542,417.9068148,0.342498874,0.182836216,1.682666667
2025-10-02 07:45:00,13.44934263,3.514680266,416.2316858,0.349501528,0.185285186,1.642
2025-10-02 08:00:00,13.45374518,3.519390195,416.7693481,0.348536662,0.186980369,1.513333333
2025-10-02 08:15:00,13.62669557,3.572449428,417.3979525,0.354778004,0.197956086,1.513333333
2025-10-02 08:30:00,13.78996486,3.687120911,420.2763245,0.358143914,0.184596642,1.279333333
2025-10-02 08:45:00,14.25594939,5.475486141,431.6989363,0.341192918,0.330966037,1.344666667
2025-10-02 09:00:00,15.16475398,6.541284773,435.0556938,0.322737375,0.359013891,1.358
2025-10-02 09:15:00,15.25087579,5.359331118,433.4843771,0.322070492,0.235551789,1.359333333
2025-10-02 09:30:00,15.14825724,5.140320925,431.9213028,0.322996876,0.230040545,1.196
2025-10-02 09:45:00,16.7367505,5.144523857,425.7718316,0.324502443,0.212474974,1.326
2025-10-02 10:00:00,16.99204708,5.114177915,423.1572122,0.317891628,0.199674104,1.441333333
2025-10-02 10:15:00,16.79015693,5.112145225,422.6393103,0.318304789,0.195838045,1.309333333
2025-10-02 10:30:00,16.64971848,5.160415388,422.0540849,0.317494286,0.195733737,1.232
2025-10-02 10:45:00,16.25758313,5.235351191,421.8244013,0.31604805,0.194372258,1.068
2025-10-02 11:00:00,16.25253082,5.246938322,421.4828682,0.316595109,0.193301506,1.038
2025-10-02 11:15:00,16.34692024,5.228500858,421.0582664,0.316761737,0.194455939,0.978666667
2025-10-02 11:30:00,16.19601956,5.260364404,421.0022188,0.316601469,0.194266052,0.793333333
2025-10-02 11:45:00,16.05508503,5.257667874,420.6665471,0.316999844,0.190860587,0.794666667
2025-10-02 12:00:00,15.91802318,5.290842506,421.4550942,0.317176911,0.194147501,0.798666667
2025-10-02 12:15:00,15.82889068,5.308512823,421.378329,0.317396451,0.192799274,0.751333333
2025-10-02 12:30:00,15.79575408,5.319099832,421.6714665,0.314132982,0.195052142,0.689333333
2025-10-02 12:45:00,15.720721,5.321544782,422.6401006,0.314227781,0.19997415,0.696666667
2025-10-02 13:00:00,15.72458893,5.352652931,422.4934404,0.314436294,0.195132855,0.678666667
2025-10-02 13:15:00,15.72710787,5.35055151,422.695952,0.315211024,0.195993941,0.662666667
2025-10-02 13:30:00,16.14453386,5.689925151,423.4225191,0.314653257,0.196008633,0.638
2025-10-02 13:45:00,16.01724764,5.815842447,423.1209467,0.31483651,0.195930895,0.66
2025-10-02 14:00:00,16.1674646,6.278791312,423.3726764,0.315649635,0.195850859,0.735333333
2025-10-02 14:15:00,16.26376927,6.423859115,423.3876955,0.31509324,0.195909665,0.706
2025-10-02 14:30:00,16.29287456,6.803565173,423.4951466,0.313769754,0.195833702,0.745333333
2025-10-02 14:45:00,16.31132643,6.918364589,423.5035844,0.313370179,0.19590248,0.792
2025-10-02 15:00:00,16.31614165,6.893247992,423.8821435,0.312426768,0.19617238,0.7
2025-10-02 15:15:00,16.26567942,6.89363628,423.7235726,0.312044676,0.197467653,0.856
2025-10-02 15:30:00,16.25241929,6.856332428,423.6955416,0.31179297,0.195022164,0.805333333
2025-10-02 15:45:00,15.67479248,6.537709834,423.796101,0.310010906,0.194668914,0.834
2025-10-02 16:00:00,15.77538361,6.785701972,423.2871627,0.314745926,0.193798009,0.874
2025-10-02 16:15:00,15.76428343,6.171292317,423.6835026,0.316792596,0.191283272,0.908666667
2025-10-02 16:30:00,15.74633492,5.626781339,423.6949897,0.330338887,0.187194175,0.917333333
2025-10-02 16:45:00,15.73360706,5.265112593,423.5698294,0.330135705,0.193668629,0.866666667
2025-10-02 17:00:00,16.07805217,5.238077399,421.7580479,0.331484563,0.180429821,0.937333333
2025-10-02 17:15:00,17.0442696,5.133841632,424.5208796,0.336283823,0.202800552,0.963333333
2025-10-02 17:30:00,16.92028938,5.162640791,427.313301,0.338541088,0.203448202,0.915333333
2025-10-02 17:45:00,15.88968073,5.203521261,430.2017818,0.340631459,0.225709515,1.035333333
2025-10-02 18:00:00,15.10597516,5.189427409,434.7303812,0.34026721,0.224581489,0.982666667
2025-10-02 18:15:00,15.25347883,5.18591164,435.1999495,0.345885737,0.2265845,1.096666667
2025-10-02 18:30:00,15.1319931,3.703190875,433.2656564,0.344167292,0.217014271,1.226
2025-10-02 18:45:00,14.96885096,3.718048423,431.2226138,0.344949804,0.208689878,1.395333333
2025-10-02 19:00:00,14.01548698,3.730335775,423.2631678,0.350097431,0.217626505,1.163333333
2025-10-02 19:15:00,13.20365897,3.614100844,422.9970812,0.353134682,0.2011881,1.304
2025-10-02 19:30:00,13.174488,3.584273962,425.1398465,0.354240976,0.18900662,1.266666667
2025-10-02 19:45:00,13.43716466,3.542139019,421.2582085,0.35099956,0.177255431,1.175333333
2025-10-02 20:00:00,13.6880419,3.548209876,416.0194843,0.349039348,0.185477883,1.264
2025-10-02 20:15:00,13.45515206,3.56249264,413.5765471,0.346964126,0.18717625,1.19
2025-10-02 20:30:00,12.99936489,3.573298976,413.316186,0.356462149,0.19357199,1.109333333
2025-10-02 20:45:00,13.90631907,3.667566335,413.4092383,0.35391214,0.196355786,1.080666667
2025-10-02 21:00:00,13.44691403,3.580542261,413.1537105,0.355348276,0.193903415,1.172666667
2025-10-02 21:15:00,12.98810208,3.566341514,412.5926787,0.355653627,0.187603961,1.218
2025-10-02 21:30:00,13.13152374,3.559418447,412.3734899,0.353629585,0.190177225,1.278666667
2025-10-02 21:45:00,13.30235964,3.511375293,412.2903958,0.349147558,0.187333976,1.35
2025-10-02 22:00:00,13.66560998,3.517375361,412.4343037,0.345126832,0.186070365,1.434666667
2025-10-02 22:15:00,13.39934164,3.523055535,412.2591239,0.34809118,0.186202743,1.105333333
2025-10-02 22:30:00,13.59785668,3.533704611,411.8042412,0.345527411,0.186614128,1.124666667
2025-10-02 22:45:00,13.69518912,3.492978156,412.4625303,0.347991196,0.185093761,1.128666667
2025-10-02 23:00:00,13.75644834,3.4888179,413.2715331,0.34912521,0.182072007,1.111333333
2025-10-02 23:15:00,13.81301965,3.478541636,410.7470777,0.34707316,0.17808854,0.991333333
2025-10-02 23:30:00,13.75982215,3.478615006,412.6892159,0.3551529,0.18367781,1.202
2025-10-02 23:45:00,13.44615079,3.470094128,412.343126,0.357818534,0.179769615,1.248
2025-10-03,13.73311461,3.467324884,412.2974398,0.358249848,0.180495241,1.282666667
2025-10-03 00:15:00,13.73436468,3.476737985,411.5100351,0.362308544,0.182620564,1.374
2025-10-03 00:30:00,14.1240687,3.587276691,419.0285448,0.358383842,0.180351211,1.599333333
2025-10-03 00:45:00,16.82936081,5.096149039,421.8833155,0.352520564,0.192442341,1.808
2025-10-03 01:00:00,16.90569038,5.134536284,423.0222552,0.343179459,0.193268118,1.724
2025-10-03 01:15:00,15.88758711,5.177170446,427.0819645,0.344936603,0.217076964,1.630666667
2025-10-03 01:30:00,16.75630122,5.158991257,425.3946919,0.345157983,0.209856219,1.467333333
2025-10-03 01:45:00,15.90905547,5.211088526,427.1433736,0.346729411,0.215108398,1.755333333
2025-10-03 02:00:00,15.65831526,5.179890401,428.5807187,0.346847976,0.221741457,1.966666667
2025-10-03 02:15:00,16.73139931,5.137735976,425.6127642,0.346312482,0.207646185,1.729333333
2025-10-03 02:30:00,16.74392343,5.164140971,423.6631207,0.35171163,0.19856935,1.752666667
2025-10-03 02:45:00,16.54278018,3.558687107,419.0122249,0.35210467,0.185655,2.076
2025-10-03 03:00:00,15.72968872,3.573872429,418.5113208,0.351051701,0.18342205,2.281333333
2025-10-03 03:15:00,16.53412642,3.603711808,420.3243396,0.343280093,0.192904631,2.124666667
2025-10-03 03:30:00,16.40135658,3.620834452,420.1124723,0.342434077,0.190034021,2.201333333
2025-10-03 03:45:00,16.49938492,3.604642746,419.627554,0.339961935,0.18320282,1.951333333
2025-10-03 04:00:00,15.80000118,3.654157944,420.9591296,0.341918605,0.189155248,1.932666667
2025-10-03 04:15:00,15.75492796,3.655496386,421.4542815,0.342827472,0.193462739,1.959333333
2025-10-03 04:30:00,14.96945896,3.654949778,423.7085439,0.344863023,0.198765071,2.103333333
2025-10-03 04:45:00,14.21269394,3.723148063,425.7259811,0.344566036,0.203316901,2.124
2025-10-03 05:00:00,14.18622141,3.740246074,428.2889136,0.344381438,0.198116518,2.306666667
2025-10-03 05:15:00,13.99289203,3.720131436,428.4669108,0.346853121,0.196794892,2.093333333
2025-10-03 05:30:00,14.03088739,3.663014059,415.1736803,0.346416568,0.212622076,2.146
2025-10-03 05:45:00,13.82771361,3.713424585,418.5337555,0.356050682,0.189854204,2.020666667
2025-10-03 06:00:00,13.77984745,3.7157282,419.0487159,0.356063825,0.189272223,2.172
2025-10-03 06:15:00,13.85705297,3.712805729,415.2597032,0.352140806,0.209557569,2.574
2025-10-03 06:30:00,14.28904081,5.807242132,430.6379582,0.346939959,0.339412944,2.695333333
2025-10-03 06:45:00,15.11681568,5.408577211,430.5570379,0.342024806,0.331925775,2.336666667
2025-10-03 07:00:00,15.0978106,3.673825733,430.1979962,0.343769787,0.20637287,3.244666667
2025-10-03 07:15:00,15.18049653,4.082888561,430.6065721,0.342892987,0.224448986,4.241333333
2025-10-03 07:30:00,14.1699236,3.734312323,429.6951041,0.348296164,0.197609671,3.860666667
2025-10-03 07:45:00,13.87057503,3.756285846,428.829049,0.34885512,0.181921652,3.533333333
2025-10-03 08:00:00,14.00232868,3.844489866,418.2176677,0.352998989,0.190686283,3.952
2025-10-03 08:15:00,13.79085066,3.723903372,419.2243945,0.355675936,0.175074534,3.944666667
2025-10-03 08:30:00,13.89662091,3.783548713,419.5799546,0.337882944,0.191937728,3.63
2025-10-03 08:45:00,14.39294136,5.143654873,430.5786694,0.323967013,0.29285724,3.688
2025-10-03 09:00:00,14.96811511,3.67899629,432.3222058,0.324526017,0.218300752,3.652666667
2025-10-03 09:15:00,15.10820005,3.674940544,431.2169509,0.324961108,0.22302635,3.668666667
2025-10-03 09:30:00,15.59289354,3.670305879,428.1969311,0.327333544,0.226965346,3.524666667
2025-10-03 09:45:00,16.73823647,5.146925405,424.9197975,0.328076347,0.209839558,3.373333333
2025-10-03 10:00:00,16.98085207,5.125957614,422.7984051,0.316565442,0.199691061,2.951333333
2025-10-03 10:15:00,16.7838035,5.117810276,421.5324968,0.317589435,0.196777046,2.675333333
2025-10-03 10:30:00,16.79008314,5.133055006,422.0562646,0.317758796,0.191520504,2.380666667
2025-10-03 10:45:00,16.7246366,5.173947244,421.976361,0.317412429,0.199766143,2.225333333
2025-10-03 11:00:00,16.34399509,5.211181817,421.5618168,0.316593068,0.199658922,2.098666667
2025-10-03 11:15:00,16.23273105,5.29835773,421.1059499,0.31706616,0.20472012,2.072
2025-10-03 11:30:00,16.3401938,5.286553594,421.1384688,0.316376273,0.199915097,1.807333333
2025-10-03 11:45:00,16.51881699,5.294281341,422.5421346,0.316187635,0.200191506,1.798666667
2025-10-03 12:00:00,16.42490887,5.294281341,422.4867227,0.316637872,0.199740211,1.72
2025-10-03 12:15:00,16.36522814,5.297877693,422.5230761,0.316035384,0.198245098,1.75
2025-10-03 12:30:00,16.11847172,5.31879304,421.7739339,0.315915492,0.197274368,1.842
2025-10-03 12:45:00,16.1178684,5.317156819,421.7476767,0.315915492,0.197482343,1.888666667
2025-10-03 13:00:00,15.92175899,5.306834055,421.6814049,0.316862852,0.199108915,1.894
2025-10-03 13:15:00,16.00959618,5.313029327,421.7048281,0.315615184,0.196850683,1.953333333
2025-10-03 13:30:00,16.05920802,5.270124698,420.9422442,0.316421337,0.195740428,2.004666667
2025-10-03 13:45:00,16.07169731,5.244404064,421.4423038,0.316989159,0.197348931,1.966666667
2025-10-03 14:00:00,16.07632518,5.243664566,421.5820306,0.316120292,0.196042805,1.968666667
2025-10-03 14:15:00,16.02938654,5.253793734,422.5057289,0.315316814,0.192575505,1.772
2025-10-03 14:30:00,15.95166848,5.252548242,422.4377314,0.315693521,0.193441626,1.918
2025-10-03 14:45:00,16.02938654,5.252548242,422.5118661,0.315316484,0.193222956,1.832
2025-10-03 15:00:00,16.02959954,5.251170329,422.7684127,0.315330769,0.193939758,1.799333333
2025-10-03 15:15:00,15.97559763,5.251170329,422.8019827,0.316470752,0.194378468,1.876
2025-10-03 15:30:00,15.96725137,5.2570889,422.8458059,0.316748814,0.192911252,1.738666667
2025-10-03 15:45:00,15.89727341,5.256458963,422.9532156,0.317744314,0.191592999,1.706
2025-10-03 16:00:00,15.89621684,5.256458963,422.9532156,0.318159916,0.192023475,1.707333333
2025-10-03 16:15:00,15.97338,5.256165102,423.0945923,0.317699154,0.192668261,1.857333333
2025-10-03 16:30:00,15.97218099,5.249431808,422.9976021,0.318605417,0.193536836,1.829333333
2025-10-03 16:45:00,16.09117155,5.245330115,422.5764906,0.321003596,0.190203172,1.800666667
2025-10-03 17:00:00,16.14390616,5.224623868,423.2441336,0.325558489,0.191826996,1.846666667
2025-10-03 17:15:00,16.26032549,5.226907552,423.1998704,0.327422033,0.192521592,1.767333333
2025-10-03 17:30:00,16.36776267,5.173774462,423.8547864,0.329074858,0.194270781,1.787333333
2025-10-03 17:45:00,17.14124308,5.159034398,426.3510283,0.33457454,0.20485669,1.925333333
2025-10-03 18:00:00,15.86047114,5.197259491,434.9335301,0.337772605,0.224231568,1.855333333
2025-10-03 18:15:00,16.11105603,5.899075217,436.0191122,0.339086466,0.246438562,1.746666667
2025-10-03 18:30:00,15.63447499,6.539914196,435.6843142,0.339315148,0.354048193,1.64
2025-10-03 18:45:00,15.59865957,5.203602267,435.4533158,0.339127694,0.228716585,1.696666667
2025-10-03 19:00:00,15.07335579,5.193888599,434.2003279,0.338946987,0.222114549,1.748
2025-10-03 19:15:00,15.10218533,5.193887362,433.8562748,0.338646027,0.225213358,1.665333333
2025-10-03 19:30:00,15.46881462,5.192069155,429.9078744,0.339585974,0.227153462,1.701333333
2025-10-03 19:45:00,16.05234047,5.200027294,428.2250754,0.340817063,0.209443999,2.010666667
2025-10-03 20:00:00,16.88173345,5.133133274,424.7530934,0.338219174,0.191753318,2.082666667
2025-10-03 20:15:00,16.76499181,5.164183675,425.7386018,0.340282686,0.208186186,1.886666667
2025-10-03 20:30:00,15.66440113,5.184252503,429.4038423,0.34082985,0.224476741,1.804
2025-10-03 20:45:00,15.3617867,5.173870304,429.6315994,0.338111694,0.226776955,1.712666667
2025-10-03 21:00:00,15.50375246,5.152378597,427.5986726,0.337477448,0.22457864,1.629333333
2025-10-03 21:15:00,15.65196446,5.160317934,426.9021383,0.337658266,0.224232857,1.424
2025-10-03 21:30:00,15.98646975,5.153026221,426.1286298,0.334712138,0.217049858,1.339333333
2025-10-03 21:45:00,16.89548669,5.079657271,423.1435536,0.332135738,0.201908276,1.414
2025-10-03 22:00:00,17.11366598,4.8774463,422.8059314,0.330227019,0.177554602,1.424
2025-10-03 22:15:00,16.72734904,4.8825814,422.6863352,0.32992235,0.183798533,1.47
2025-10-03 22:30:00,16.8760561,4.823423218,422.6608499,0.329941514,0.175466041,1.537333333
2025-10-03 22:45:00,16.84246828,4.865990087,422.7736804,0.329651394,0.174592759,1.33
2025-10-03 23:00:00,16.67103158,4.877104149,423.0800585,0.338874944,0.173956981,1.192
2025-10-03 23:15:00,16.4784299,4.898071133,422.619601,0.339708763,0.174043495,1.169333333
2025-10-03 23:30:00,16.71650871,4.925215259,423.1901236,0.341609391,0.173210357,1.168666667
2025-10-03 23:45:00,16.71829232,4.906859776,422.9562804,0.347600284,0.173035056,1.187333333
2025-10-04,16.79869872,4.908567782,422.6695629,0.347198887,0.172016179,1.166
2025-10-04 00:15:00,16.76897977,4.896676619,422.1603962,0.349403419,0.17303016,1.268
