date,NO2,NO,CO2,O3,CO,PM2_5,AQHI
2025-10-01 00:00:00,14.79728249,3.649314311,417.5576739,0.357029642,0.181710145,3.707333333,
2025-10-01 00:15:00,15.29680735,9.502301949,420.3276935,0.357258866,0.194894838,4.092,
2025-10-01 00:30:00,15.28931702,6.906312464,420.0442114,0.357499596,0.191563806,6.000666667,
2025-10-01 00:45:00,14.56366074,3.710282876,416.8589803,0.359202644,0.186679404,5.66,
2025-10-01 01:00:00,15.1874947,3.788034904,419.4446384,0.35874968,0.194107344,4.534666667,
2025-10-01 01:15:00,14.67613947,3.673308922,416.8608451,0.356815769,0.188555489,5.881333333,
2025-10-01 01:30:00,14.92712174,3.653260043,417.7997777,0.357908308,0.179996295,6.085333333,
2025-10-01 01:45:00,14.80320212,3.632449494,417.2947778,0.356713076,0.182768585,5.253333333,
2025-10-01 02:00:00,14.73247971,3.626340541,417.2967571,0.358781487,0.187178026,6.060666667,
2025-10-01 02:15:00,14.92712174,3.64144258,417.7957493,0.357879271,0.182632326,4.876,
2025-10-01 02:30:00,14.68169028,3.636374581,416.1686381,0.357556975,0.186146016,4.770666667,
2025-10-01 02:45:00,14.93618018,3.662607115,417.6663096,0.356170209,0.179043558,5.384,2
2025-10-01 03:00:00,14.94403952,3.649500445,417.6991923,0.356676953,0.180181467,4.304666667,2
2025-10-01 03:15:00,15.34542486,7.419635978,419.5152872,0.357407817,0.190886405,3.986666667,2
2025-10-01 03:30:00,14.7859058,3.649688575,415.8333442,0.349168829,0.187770297,3.665333333,2
2025-10-01 03:45:00,15.01659315,3.671338783,422.4227541,0.348494061,0.187916753,3.684,2
2025-10-01 04:00:00,15.09095682,3.721466585,428.452216,0.349310036,0.185717642,4.709333333,2
2025-10-01 04:15:00,15.47913897,7.604966696,417.3138814,0.356160828,0.189298702,6.172,2
2025-10-01 04:30:00,15.46421249,7.239595582,417.2801281,0.35687554,0.184998559,4.422666667,2
2025-10-01 04:45:00,15.33588808,3.730661621,423.6699522,0.35464956,0.179694733,3.531333333,2
2025-10-01 05:00:00,15.10056753,3.737597972,418.5269282,0.349814017,0.186114731,3.006666667,1
2025-10-01 05:15:00,15.27332426,3.772449341,422.0392644,0.354146648,0.180015245,2.910666667,1
2025-10-01 05:30:00,15.05245216,3.658607431,415.2412741,0.352637106,0.18077176,4.132666667,1
2025-10-01 05:45:00,14.94792763,3.665581743,417.5700144,0.356354541,0.181390187,6,1
2025-10-01 06:00:00,14.96546378,3.699227998,418.4880676,0.35376593,0.1839933,5.485333333,1
2025-10-01 06:15:00,14.79603714,3.780009178,427.0221418,0.349330902,0.199531046,4.225333333,1
2025-10-01 06:30:00,14.7938109,4.567384719,431.6834554,0.349916738,0.279755415,3.722,1
2025-10-01 06:45:00,14.56248639,4.783516632,431.0023748,0.353312623,0.284346809,2.92,1
2025-10-01 07:00:00,14.57280778,5.449308959,433.4183171,0.352810978,0.303159631,2.878666667,1
2025-10-01 07:15:00,14.61625798,5.358927933,435.6813126,0.35068743,0.323938483,2.525333333,1
2025-10-01 07:30:00,14.55516131,5.358540273,435.4534798,0.348618362,0.324578695,2.590666667,1
2025-10-01 07:45:00,14.8438352,5.389018581,436.4354676,0.347920239,0.323757344,2.857333333,1
2025-10-01 08:00:00,14.79698975,4.560963595,431.5116445,0.349835013,0.285073907,2.688666667,1
2025-10-01 08:15:00,14.8032475,3.902194691,430.9849796,0.349753057,0.21170296,3.081333333,1
2025-10-01 08:30:00,14.89373245,4.453923961,430.967179,0.349472083,0.251516184,2.923333333,1
2025-10-01 08:45:00,14.61033353,3.643149901,417.4531109,0.364653308,0.186212982,2.643333333,1
2025-10-01 09:00:00,14.45084959,3.629171676,417.5165795,0.359778333,0.185735178,2.103333333,1
2025-10-01 09:15:00,14.46001904,3.630198128,417.3573692,0.341182221,0.18901451,1.836666667,1
2025-10-01 09:30:00,14.95328355,4.095874068,438.1538458,0.316172407,0.221361591,1.85,1
2025-10-01 09:45:00,14.93057648,4.095769826,437.4402442,0.315673545,0.216118756,1.964,1
2025-10-01 10:00:00,15.1266054,4.095060116,436.4599553,0.31382491,0.222967121,2.342,1
2025-10-01 10:15:00,14.87080257,4.08350428,435.1856729,0.313954366,0.221470051,1.782666667,1
2025-10-01 10:30:00,14.75818959,4.092886052,434.8425457,0.314008078,0.214420763,1.714,1
2025-10-01 10:45:00,14.70385971,4.060247214,432.0010775,0.314329315,0.205281254,1.779333333,1
2025-10-01 11:00:00,14.70385971,4.048683617,431.5845435,0.31431844,0.202479367,1.724,1
2025-10-01 11:15:00,15.14435619,4.088420059,436.2757059,0.31499526,0.221737826,1.658666667,1
2025-10-01 11:30:00,14.96433752,5.534756383,437.5241264,0.314917846,0.334475857,1.624,1
2025-10-01 11:45:00,14.93482834,4.086111157,437.4564725,0.314047429,0.219905907,1.502,1
2025-10-01 12:00:00,15.12819936,4.088065284,436.5775467,0.313480512,0.240598396,1.374,1
2025-10-01 12:15:00,14.91633259,4.086295104,436.7418435,0.313432641,0.213832526,1.65,1
2025-10-01 12:30:00,14.93482834,4.087094342,437.0843756,0.312457564,0.22062231,1.803333333,1
2025-10-01 12:45:00,14.95110226,5.823834209,437.2030503,0.312996466,0.344834214,1.832666667,1
2025-10-01 13:00:00,14.94545963,5.665460032,437.1255121,0.313087723,0.345755922,1.57,1
2025-10-01 13:15:00,14.94765383,4.427773068,437.0065822,0.313722415,0.239195978,1.669333333,1
2025-10-01 13:30:00,14.97471968,4.088006783,436.8623198,0.313532614,0.217133509,1.602,1
2025-10-01 13:45:00,14.88246924,4.091986533,433.5707446,0.314613574,0.212500402,1.450666667,1
