date,CO,NO,NO2,O3,CO2,PM2_5,AQHI
2026-04-01 00:00:00,0.317984396354333,13.3578913334432,22.4130853329837,10.1789877777955,459.990627762753,3.34649455494248,2
2026-04-01 00:15:00,0.188468874115266,10.3428493334069,19.9629413328147,9.7057942222337,454.939387101947,2.76246817663679,2
2026-04-01 00:30:00,0.169715855526767,0.700140666620233,11.9633911105749,17.5550017771924,444.201732503164,2.84120296699685,2
2026-04-01 00:45:00,0.1595038629595,0.955849333307101,17.5294673335937,12.932304444291,441.882154853784,2.96729668402105,2
2026-04-01 01:00:00,0.172463633338666,35.2055351115381,22.6571899999752,9.62232755546938,452.520328881097,3.12697778819134,2
2026-04-01 01:15:00,0.1671514518454,32.2067871110704,20.7638477772178,10.9520039998888,452.801163610007,3.00091412089736,2
2026-04-01 01:30:00,0.147690337031933,0.934022444402235,13.2732713326863,12.7744637777146,442.9106859922,2.9012273865903,2
2026-04-01 01:45:00,0.2161595630082,32.3442493334014,20.9856686662776,10.0436753334196,452.041771526956,2.97803176623567,2
2026-04-01 02:00:00,0.169255248116467,7.12383288921493,22.5904584445717,9.04893133322742,446.444874524107,3.04230052596093,2
2026-04-01 02:15:00,0.170728499995733,10.0207608889426,23.6472044445913,8.12956733331393,453.84732202028,2.86661005834277,2
2026-04-01 02:30:00,0.251149466780166,1.2045062221516,18.7106179999942,9.19134244453357,446.882650837354,2.93505544687737,2
2026-04-01 02:45:00,0.2665505185711,6.6653240000921,24.9238288888103,6.31760800004577,449.942453352377,2.66684963326477,2
2026-04-01 03:00:00,0.2436213555451,29.0351471116183,26.8761561555869,6.9703166667056,454.41548694385,2.71690938069056,2
2026-04-01 03:15:00,0.2334182889009,1.16198177774343,21.689780666791,8.85200377787156,448.68069768807,2.59152308420351,2
2026-04-01 03:30:00,0.214914659258966,8.55832755587461,24.556085980337,4.55831555553557,454.69241510487,2.61893576274197,2
2026-04-01 03:45:00,0.2066597925777,39.2497586661461,24.4735246666113,4.96628511105556,451.774857719257,2.78624179891497,2
2026-04-01 04:00:00,0.181165448148167,0.932714444389967,18.4050748890092,9.67360311110264,447.6552848231,3.32937376627507,2
2026-04-01 04:15:00,0.1865477333724,42.4924685412079,23.1327079998103,5.68637644441806,451.104147733587,3.55965599709467,2
2026-04-01 04:30:00,0.184631496338533,32.9252815554871,22.820987333092,5.42465522215876,448.475999890934,3.68661747451612,2
2026-04-01 04:45:00,0.2065632814738,1.09476599994443,18.8090657778568,8.35321977784393,449.22576317048,3.95003866158768,2
2026-04-01 05:00:00,0.166687955573767,1.54991799993333,19.7818499997103,10.1589940001436,451.129297346731,3.8445634260167,2
2026-04-01 05:15:00,0.180743622230233,32.0302560004363,22.2842042218827,9.87975433337483,449.570328870991,3.76647792956246,2
2026-04-01 05:30:00,0.16302779257,0.836099555501467,17.3142031111426,11.7180946667147,447.038696413794,3.16518278158743,2
2026-04-01 05:45:00,0.175870148107533,22.9379660007923,20.2983879997199,8.6299894443433,449.571908856044,2.80876551533581,2
2026-04-01 06:00:00,0.182667785217867,40.9245221132835,21.0816208884951,11.2490332222542,450.64146625493,2.24635287386154,2
2026-04-01 06:15:00,0.167333407412067,0.6379642222304,14.7642851106846,16.5008008888723,445.91333981901,2.13899795139154,2
2026-04-01 06:30:00,0.191069229592833,31.6465308888873,20.8446686664225,13.2424610003346,449.158972520757,2.29587162147706,2
2026-04-01 06:45:00,0.185718014839233,32.0299024449123,20.6151262219679,13.2499107780524,449.566070932207,2.15591536999032,2
2026-04-01 07:00:00,0.1790825296272,0.721771333318033,17.7608148887594,12.9501284446162,445.111643218744,1.89118452555038,2
2026-04-01 07:15:00,0.199152170354133,38.981221062493,20.765302666351,13.4759645558392,449.058601941324,1.9473826596698,2
2026-04-01 07:30:00,0.213255829623133,9.4324288890532,22.3409946663133,10.3657214446466,451.295550810364,2.57366067247896,2
2026-04-01 07:45:00,0.192109170388467,0.898943111082367,16.9519357775774,12.9959282226242,448.006685979517,3.10698203895799,2
2026-04-01 08:00:00,0.211158662950267,1.08901088889157,18.6763846669582,11.6248613335767,451.164860107344,3.45533007700826,2
2026-04-01 08:15:00,0.197568918510433,1.61686400000733,19.9896946666014,14.9212746670604,448.434556185684,2.33739942033311,2
2026-04-01 08:30:00,0.207110074060133,10.6162224445785,21.280821333564,14.8146841115206,452.962712172654,2.17839760681996,2
2026-04-01 08:45:00,0.199485177765867,31.1886348889323,21.8485720000297,14.8791741115044,449.767173353487,2.21337997038272,2
2026-04-01 09:00:00,0.1809396296172,6.51505088896613,20.5142553335125,17.003517889452,448.253636387257,2.3617118165961,2
2026-04-01 09:15:00,0.205742385199833,1.261145555545,20.3080808890093,15.0278544449818,449.893876341844,2.05295233915648,3
2026-04-01 09:30:00,0.205602518496833,3.18927711114073,21.546592889482,14.3706164451637,449.290537969411,2.30334887384926,3
2026-04-01 09:45:00,0.212924459226433,30.8807437782173,21.96754377791,14.1020102227127,448.666015544804,2.03498646482094,3
2026-04-01 10:00:00,0.2050565629621,0.925225999962167,17.6714184444162,15.4433980009384,445.97695901665,2.72989757795343,3
2026-04-01 10:15:00,0.215546437042733,0.927587999972667,18.2051197776383,14.749332000465,451.240529671314,2.17736515765726,3
2026-04-01 10:30:00,0.245294311191,96.7184882834783,24.4123115556127,11.520903778605,454.16168929002,1.88603983748533,3
2026-04-01 10:45:00,0.2500319667303,32.0077257780563,24.2284944442293,11.6801006675172,449.438093342723,1.82959953690796,3
2026-04-01 11:00:00,0.236888514900033,30.9830733331334,22.5928879999777,12.8746997783894,448.343792310893,1.81853205052392,3
2026-04-01 11:15:00,0.223182325942167,48.1341869716733,21.2682782219357,15.1325062226232,453.313788048827,1.82764565898451,3
2026-04-01 11:30:00,0.249232222339033,0.948823555537634,15.5977813333633,18.2055455563595,449.886614916307,1.93792672744867,3
2026-04-01 11:45:00,0.261794200079667,73.0645231070355,23.2289771112794,13.9466444449654,454.75662373345,2.07410242318628,3
2026-04-01 12:00:00,0.400238022322633,1.32938888893503,21.829682666703,14.647145555788,458.659663692933,1.96995061374268,3
2026-04-01 12:15:00,0.2516569704495,30.9880451108691,23.3539151110217,13.4181348894545,448.901772526987,2.06721947079413,3
2026-04-01 12:30:00,0.2340412148674,30.917419778315,21.5190568887383,14.2412733338415,448.282070391227,1.72359742986774,3
2026-04-01 12:45:00,0.228403544497667,0.981462444402401,18.0431060000218,15.2593455560057,450.225230025857,1.91024847949546,3
2026-04-01 13:00:00,0.255258037144367,4.04615111110806,21.073724222224,15.3140251114566,451.05960241652,1.71214885016169,3
2026-04-01 13:15:00,0.264510333427133,1.0947468888767,18.5687022224448,15.4381931117155,450.895197145816,1.73570286379208,3
2026-04-01 13:30:00,0.262816096411834,0.921342444449867,18.223706444656,15.9796255559242,451.28044416477,1.71024871299962,3
2026-04-01 13:45:00,0.222922007420066,10.5409842220386,21.9432928886407,14.0837986670743,451.60120763662,1.68277225108717,3
2026-04-01 14:00:00,0.221213959276133,0.928478666622433,17.587663777728,15.3204648894249,448.274228945674,1.70673128169324,3
2026-04-01 14:15:00,0.217923548158266,30.9099242226816,22.160707111028,13.7982966671848,449.2216982406,2.27451023409112,3
2026-04-01 14:30:00,0.268343133385867,31.2195484445177,23.959040444506,13.6328382227736,447.787688440933,1.87513488957232,3
2026-04-01 14:45:00,0.2348886370699,42.355426540416,22.7138957776364,13.7457197782791,449.103314135494,2.52465827744699,3
