date,CO,NO,NO2,O3,CO2,PM2_5,AQHI
2026-03-01 00:00:00,0.259838462407528,10.34379056039,13.3241507451399,0.26594962175,464.306302131111,2.54591432587789,1
2026-03-01 00:15:00,0.262760788011941,10.6385502989446,13.7648404149806,0.267885477972222,463.878124051111,2.50015220322063,1
2026-03-01 00:30:00,0.194868753157534,20.5219573942673,13.5227374330215,0.268041112861111,453.516324811111,2.36283695064757,1
2026-03-01 00:45:00,0.195394322650671,10.7408343531379,13.2693020464013,0.264585229416667,450.914929344444,2.48922865782988,1
2026-03-01 01:00:00,0.192204676297219,10.74189224115,13.4021231575308,0.264458524972222,450.206953997778,2.45856956834522,1
2026-03-01 01:15:00,0.188810156413596,10.7482581261112,13.3362199869905,0.265372065194445,450.237336875555,2.44004494393909,1
2026-03-01 01:30:00,0.216327178873457,10.5162495915479,13.3941931580072,0.269442094305556,450.568674586667,2.44638694634629,1
2026-03-01 01:45:00,0.259671730408867,10.3714485937567,13.1031351883674,0.269862612527778,449.843620933333,2.35912665825557,1
2026-03-01 02:00:00,0.264261286336253,10.4501701858667,13.0496841876841,0.270194329861111,450.624094617778,2.43968797911451,1
2026-03-01 02:15:00,0.258278103773818,10.74232573489,13.0267926783767,0.266868621638889,446.309402595555,2.37086126193235,1
2026-03-01 02:30:00,0.263071777163757,21.5633360014329,13.2104296495611,0.276184848194444,444.506540995555,2.26960740171134,1
2026-03-01 02:45:00,0.257792811433563,10.74883384061,13.6042561504491,0.270620635083333,444.284425833333,2.35255687517849,1
2026-03-01 03:00:00,0.219143234146296,20.9095719123742,13.0325376936753,0.267131472194445,444.935922368889,2.35081662470208,1
2026-03-01 03:15:00,0.19591688479213,20.6002980543351,13.2088089215665,0.270031334638889,444.806557828889,2.26990578115454,1
2026-03-01 03:30:00,0.169869449594801,20.2331373140965,13.4327311927133,0.269255416194445,444.527655268889,2.35500270431058,1
2026-03-01 03:45:00,0.164974296164179,21.0007517008917,13.4761140907147,0.26910723775,444.217134002222,2.24448644221259,1
2026-03-01 04:00:00,0.146851503188164,20.5154560977505,13.6994795271636,0.270109428305556,443.220333117778,2.33621642448684,1
