date,CO,NO,NO2,O3,CO2,PM2_5,AQHI
2026-03-01 00:00:00,0.2515405050652,3.93307508972667,18.1174568615287,0.320065014657466,426.804668118186,0.946,2
2026-03-01 00:15:00,0.253103955812733,6.50859096684333,19.4228286994097,0.3199392197662,427.39726353423,0.85,2
2026-03-01 00:30:00,0.3106998485013,7.83705445331,20.2638407651273,0.3209280622169,427.199611580717,0.880666666666667,2
2026-03-01 00:45:00,0.450992480697492,1.95301707570574,26.3925836690787,0.308290516014533,427.175636006253,0.736666666666667,2
2026-03-01 01:00:00,0.3029071900839,3.32548080227064,26.822098955569,0.302483236228433,430.352400484853,0.866,2
2026-03-01 01:15:00,0.296665351855534,3.30489807349259,27.6822421197833,0.3015817638942,430.44470016451,0.822666666666667,2
2026-03-01 01:30:00,0.393016131153867,4.15395339869185,27.6438993005617,0.303000234338233,431.12996926842,0.770666666666667,2
2026-03-01 01:45:00,0.461126465108118,3.49109981914176,26.8057833268933,0.300018610228,429.900459065854,0.717333333333333,2
2026-03-01 02:00:00,0.400872233853567,4.05743050226781,26.8506073268257,0.3006515868941,430.386368962673,0.748,2
2026-03-01 02:15:00,0.449209203535911,3.93186953981704,27.6809721332347,0.302235490955133,428.874596804733,0.724666666666667,2
2026-03-01 02:30:00,0.299876653584867,4.82881658498705,27.698468875808,0.306409551238333,433.79721237148,0.637333333333333,2
2026-03-01 02:45:00,0.293772349056967,6.54780961893283,27.669875035019,0.307188236793033,435.545318946034,0.684666666666667,2
2026-03-01 03:00:00,0.285358653068833,6.39545863491111,27.6740277618153,0.3055337483537,435.757152902194,0.696,2
2026-03-01 03:15:00,0.297227328407234,6.71695759468169,27.7130628532766,0.306297290576133,437.28479208085,0.662666666666667,2
2026-03-01 03:30:00,0.262202251249033,6.03024992271011,27.5955194067623,0.306955819684767,437.248145927837,0.702,2
2026-03-01 03:45:00,0.2556901734498,5.17226032294405,27.543660264739,0.3048788774616,437.356266285453,0.697333333333333,2
2026-03-01 04:00:00,0.334193105773434,4.52443003875016,27.423823882725,0.302066796689133,437.360602785463,0.7,2
2026-03-01 04:15:00,0.269477207142,4.8239313630049,27.3867127785613,0.3039051303598,436.982278664157,0.707333333333333,2
2026-03-01 04:30:00,0.243131381532833,6.041992243994,27.3784566776563,0.302274249511843,432.159950397134,0.593333333333333,2
2026-03-01 04:45:00,0.240338229964867,5.42929532657442,27.348315117241,0.302627832839843,430.28045970077,0.532666666666667,2
2026-03-01 05:00:00,0.241218293672567,5.39457959772297,27.348315117241,0.301856761504376,430.428009012573,0.578,2
2026-03-01 05:15:00,0.266037303231333,5.16546687112922,27.4915156085753,0.306838753408643,431.97959180856,0.726666666666667,2
2026-03-01 05:30:00,0.246831316114533,6.06648854616174,27.3589013991823,0.302333688615809,430.036387417023,0.744,2
2026-03-01 05:45:00,0.2383020040636,6.23139934216393,27.3453151855343,0.302669752837243,429.991464839473,0.724666666666667,2
2026-03-01 06:00:00,0.236143133935333,7.69165263908165,27.3526420662923,0.301737781506043,429.989409772733,0.728666666666667,2
2026-03-01 06:15:00,0.2311082814765,9.01077673171751,27.350404707986,0.302703514398109,431.986814099354,0.665333333333333,2
2026-03-01 06:30:00,0.226347601165967,7.74212081313032,27.3439036903927,0.302567767732776,431.869388854627,0.655333333333333,2
2026-03-01 06:45:00,0.220054001832233,7.14855241292687,27.3368671802047,0.30221447284651,432.108853432787,0.678,2
2026-03-01 07:00:00,0.221848699210233,7.57775358695818,27.3363854523347,0.30222139195571,432.064305552677,0.709333333333333,2
2026-03-01 07:15:00,0.2264088899981,7.97560058422879,27.3439036903927,0.30114823373381,432.060637670577,0.715333333333333,2
2026-03-01 07:30:00,0.230960118774633,10.1987250466246,27.465727554715,0.299922546396943,432.19513442163,0.792666666666667,2
2026-03-01 07:45:00,0.265115200055367,11.8163744885623,27.745997494449,0.3020155456994,432.26699960207,0.888,2
2026-03-01 08:00:00,0.512685232387302,12.5385866165176,27.7186169341253,0.3023379074786,432.10107727575,0.856,2
2026-03-01 08:15:00,0.535685392516465,14.6577987702917,26.7613428622977,0.30185709706401,432.215971528393,0.939333333333333,2
2026-03-01 08:30:00,0.526891405973233,14.9652771476457,26.7637197968697,0.301539132398309,432.353398924094,1.034,2
2026-03-01 08:45:00,0.54861054215828,13.7696881732107,26.7574275279987,0.300767731013333,437.38789769775,1.02466666666667,2
2026-03-01 09:00:00,0.580044657500097,14.0851607253485,26.8176448453197,0.3009880182322,439.47249142942,1.02533333333333,2
2026-03-01 09:15:00,0.597676809515667,13.71121470385,27.4689496424923,0.3015223186894,440.05042807547,1.12533333333333,2
2026-03-01 09:30:00,0.62291423647394,14.2963606046112,27.3620613770923,0.304329948914633,439.602955352574,1.42,2
2026-03-01 09:45:00,0.614341275428595,12.7347565257616,27.5209880687813,0.3066195811171,439.27048373529,1.59266666666667,2
2026-03-01 10:00:00,0.626675845988574,10.0538704696998,27.64500048569,0.309579443225967,437.57554717255,1.696,2
2026-03-01 10:15:00,0.662614062632489,14.2927478388055,27.408374919824,0.311341863216233,439.906685046443,1.76,2
2026-03-01 10:30:00,0.689129617779155,16.0391531428669,26.9483601375937,0.3066789797787,439.004261495373,1.83133333333333,2
2026-03-01 10:45:00,0.703083717340603,16.0851630014604,26.9625759491363,0.3043443522185,438.796791441453,2.00266666666667,2
2026-03-01 11:00:00,0.696608309959318,15.3049279199153,27.0152293691933,0.304474865566067,439.489382458193,1.84266666666667,2
2026-03-01 11:15:00,0.689816426306253,14.6928274619799,27.476952053924,0.302905526228667,439.77152130449,1.70533333333333,2
2026-03-01 11:30:00,0.677769509574551,13.6432146450377,27.771440353079,0.303808051347133,442.11443751485,1.48933333333333,2
2026-03-01 11:45:00,0.3657982825703,13.081949756377,27.8428670519117,0.3056359153391,445.097291559667,1.35533333333333,2
2026-03-01 12:00:00,0.696396698484118,13.613364248452,27.840244892732,0.304553712449533,446.378219938173,1.44533333333333,2
2026-03-01 12:15:00,0.696158678174392,14.4606871109318,27.715548958963,0.304418175557533,446.664804975713,1.32,2
2026-03-01 12:30:00,0.681945011841164,14.4989028148039,26.0736114169204,0.309030467296467,443.505361639473,1.66666666666667,2
2026-03-01 12:45:00,0.672444483590215,14.4510364202675,27.050905156121,0.3033946888751,445.29811256759,1.50533333333333,2
2026-03-01 13:00:00,0.335999582706567,9.88118518676668,26.7818696852207,0.301294960207966,445.848310033627,1.62266666666667,2
2026-03-01 13:15:00,0.321798815781633,9.44063060337,26.5516469271127,0.302690067092667,445.354488249277,1.38733333333333,2
2026-03-01 13:30:00,0.3861953368845,9.08692754646669,25.9239907270604,0.316974085836372,443.757302980456,1.21133333333333,2
2026-03-01 13:45:00,0.61733683586316,8.57611812418815,25.0082264800287,0.308366557000933,433.65995723953,1.39933333333333,2
2026-03-01 14:00:00,0.614289771141545,8.91340873098815,25.1162185469747,0.3089287931307,429.649700609363,1.67733333333333,2
2026-03-01 14:15:00,0.654139583903723,10.6700560370647,25.6008738040454,0.309595564639166,436.018835548067,1.99933333333333,2
2026-03-01 14:30:00,0.658986770225787,9.80992502069135,24.6652926874924,0.308751666769,433.5289754143,1.96066666666667,2
2026-03-01 14:45:00,0.629978747099049,7.70490001702334,24.244068901542,0.328145898015433,426.35559036627,1.814,2
2026-03-01 15:00:00,0.627067438747844,6.76997487202766,24.3669658545074,0.325278637789666,425.335669010206,1.622,2
2026-03-01 15:15:00,0.603280151796406,6.33969387952613,20.786279099285,0.315083560483567,425.71590763556,1.91866666666667,2
2026-03-01 15:30:00,0.400187954263433,6.93994914118133,19.5470124105043,0.3135992835081,431.704891526343,1.78133333333333,2
2026-03-01 15:45:00,0.383242085857167,7.59976609905999,26.39714614713,0.310161459862433,433.94520947997,1.69466666666667,2
2026-03-01 16:00:00,0.610032527120689,7.44128045792666,24.545968781772,0.314106196640667,435.43978880599,1.44,2
2026-03-01 16:15:00,0.630773888871567,10.3278135039,27.624853214276,0.301885132892433,436.676634791843,1.526,2
2026-03-01 16:30:00,0.661036767647919,21.0337881975361,12.6006458359982,0.304604964219933,441.382659084751,1.57466666666667,2
2026-03-01 16:45:00,0.659192002130734,22.4910203632548,17.0179134600384,0.304812033112133,444.194884830754,1.414,2
2026-03-01 17:00:00,0.629221532832812,21.2526395181511,16.1925380978396,0.302965203566133,432.24885876936,1.294,2
2026-03-01 17:15:00,0.617198663809312,10.3164792359833,27.3569211512313,0.305140758905233,434.620987502664,1.10933333333333,2
2026-03-01 17:30:00,0.3749247583898,9.83771649713667,26.6467688742887,0.2973331582191,437.139864381337,0.842666666666667,2
2026-03-01 17:45:00,0.335043983277033,9.59978707902334,26.4605588397277,0.303980238893133,438.132994853883,0.870666666666667,2
2026-03-01 18:00:00,0.3413159940889,9.41083834908667,26.572421744843,0.3100063693063,442.79231745914,0.787333333333333,2
2026-03-01 18:15:00,0.398629808318767,8.98801282801334,26.3538004540834,0.312053658185533,442.176254927177,0.702666666666667,2
2026-03-01 18:30:00,0.281662473141567,8.73217989977334,25.7917060579594,0.312883286846048,436.093025397407,0.901333333333333,2
2026-03-01 18:45:00,0.2389545606123,8.01331034458667,24.529436367073,0.312964217798881,435.684997272394,0.912,2
2026-03-01 19:00:00,0.237890904909233,8.03417944944667,24.298190437567,0.3118385477608,435.112566896357,0.75,2
2026-03-01 19:15:00,0.238490550657,6.82519333314001,23.429888509925,0.309631143987866,434.00582750973,0.823333333333333,2
2026-03-01 19:30:00,0.247007204024267,6.71728669343334,23.7937608417027,0.3009750003185,430.08914160688,0.874666666666667,2
2026-03-01 19:45:00,0.250680998580133,7.68875919503667,24.973538944342,0.300424543647133,430.31348890027,0.880666666666667,2
2026-03-01 20:00:00,0.324285810512233,8.07497878119668,25.895334827558,0.301657907653166,430.86186957396,1.03066666666667,2
2026-03-01 20:15:00,0.490972734038537,8.05227153096334,26.0941304085633,0.2997646832175,430.237279721,1.37333333333333,2
2026-03-01 20:30:00,0.577335813953703,8.87462555529614,24.9424521951863,0.317278687109033,428.123705249263,1.47666666666667,2
2026-03-01 20:45:00,0.211218855481667,3.83236537983993,17.1479245961566,0.339854991672666,429.381707332926,1.136,2
2026-03-01 21:00:00,0.1974540823234,3.91371858229927,17.652684120625,0.3375849790011,427.77234591484,1.05333333333333,2
2026-03-01 21:15:00,0.201905774008833,3.93807938609033,17.441789892275,0.3381265543338,427.7405030661,1.28133333333333,2
2026-03-01 21:30:00,0.1977336461185,3.88515252315947,17.2512741859227,0.3341594853564,428.56733102841,1.17933333333333,2
2026-03-01 21:45:00,0.2011499261867,3.9416368855388,17.3917630535507,0.333114825440133,427.70563787472,1.22733333333333,2
2026-03-01 22:00:00,0.2111415534262,4.41134000670213,18.5026849011963,0.324971354459066,427.465128835997,1.34133333333333,2
2026-03-01 22:15:00,0.210579326455567,3.96978426175213,17.882087692435,0.327591202454733,426.674947949253,1.314,2
2026-03-01 22:30:00,0.2128111167522,6.03059694055214,18.4322424281947,0.324566709129,426.671488836507,1.39933333333333,2
2026-03-01 22:45:00,0.256784847116933,9.04861503622046,18.4026909497083,0.3267164491288,426.481969471697,1.45733333333333,2
2026-03-01 23:00:00,0.209757354426,3.95338474714593,17.5424374779877,0.332530269653533,426.191734403653,1.34533333333333,2
2026-03-01 23:15:00,0.208835661844467,3.93854609602493,17.5938892975053,0.333457954325933,426.38124850582,1.46066666666667,2
2026-03-01 23:30:00,0.2358958870627,6.28218935151213,18.2987579578197,0.323424360238466,426.655255249117,1.33466666666667,2
2026-03-01 23:45:00,0.2656727142491,8.75862255160946,18.3672842000447,0.325057946016133,426.709228271723,1.36066666666667,2
2026-03-02 00:00:00,0.215127494270167,4.74344309898213,18.3354406328287,0.322611159333266,426.62055228278,1.374,2
2026-03-02 00:15:00,0.2189674263445,3.93135785357493,17.6805271628013,0.328827731425299,425.89633565529,1.34066666666667,2
2026-03-02 00:30:00,0.2191863468825,3.92761150081547,17.6938076274573,0.322232699778333,426.149395571653,1.28,2
2026-03-02 00:45:00,0.2172050183124,3.9288583912688,17.7539566387097,0.320686377098666,426.438374444856,1.26866666666667,2
2026-03-02 01:00:00,0.252065423630133,8.85739519150227,18.667199396326,0.323562963330833,426.538281702706,1.14466666666667,2
2026-03-02 01:15:00,0.233852264941467,7.11844435570227,18.2459759933563,0.328099522460567,426.54279006716,1.11733333333333,2
2026-03-02 01:30:00,0.2353749968685,7.14192284696894,18.323180123965,0.3263473373418,426.54279006716,1.256,2
