date,CO,NO,NO2,O3,CO2,PM2_5,AQHI
2026-03-01 00:00:00,0.205875296239167,5.05299199993626,14.0464842226986,7.68896511106381,454.41671952944,6.44648682073441,2
2026-03-01 00:15:00,0.172831807461167,4.11700133328947,11.8809673336403,4.110323777827,457.492477506284,3.0009238621647,2
2026-03-01 00:30:00,0.187494659226933,4.16158933328453,12.2144537780808,2.65772169728702,458.01862187563,3.76823484636081,2
2026-03-01 00:45:00,0.170571555617933,4.92858288884723,12.3842946669157,7.5847102221992,455.89139210718,2.89329096946258,2
2026-03-01 01:00:00,0.188921718480733,4.29691711106743,12.3151866669241,3.39672911117167,457.767114013164,3.77033693145029,2
2026-03-01 01:15:00,0.199910851832067,3.27464644436147,12.7689071115059,3.48023600006117,458.546993029341,3.9149370373564,2
2026-03-01 01:30:00,0.209525437027234,5.0953424443861,13.2262897781299,1.69188561435109,458.249140173934,4.2381672154376,2
2026-03-01 01:45:00,0.1715542963531,6.0902466666498,12.4085073336424,9.3187228888231,450.998312342201,3.05945306935408,2
2026-03-01 02:00:00,0.152865651810234,4.25813444439007,10.5932815556494,19.3937175551834,445.355218893,2.01356471314889,2
2026-03-01 02:15:00,0.153103540698634,5.07830977778889,9.89723244443364,16.5894471110551,446.186954497297,2.07539313944217,2
2026-03-01 02:30:00,0.154798955502067,6.27751822225023,10.8095302225001,11.5684337778477,453.163252039863,2.12521219675483,2
2026-03-01 02:45:00,0.153598577724,6.06312355559776,10.780203333269,15.4491951111266,449.548089902107,2.15983313908159,2
2026-03-01 03:00:00,0.148787740703033,5.97063866671296,10.1863755554874,19.4936197774462,447.123713174307,2.18997429116453,2
2026-03-01 03:15:00,0.1524999110732,5.33039266666709,10.6490082223711,12.9110362223163,448.790130236084,2.20025461733915,2
2026-03-01 03:30:00,0.154643770306334,5.21718155551909,11.405748444559,9.12431955545074,455.050942335853,2.22400397986009,2
2026-03-01 03:45:00,0.151235340697033,5.9241904444904,10.5285617776952,19.7405666664524,448.09458777064,2.16220478207125,2
2026-03-01 04:00:00,0.151586392557534,5.9662113333751,10.1698206665298,19.0826942219277,446.598529180677,2.19138842315435,2
2026-03-01 04:15:00,0.145277451816333,5.35734444445283,9.81268466655604,19.8204599997088,444.896636533567,2.18557454283055,2
2026-03-01 04:30:00,0.149566303671633,5.39090422223076,10.5204319998645,17.515422666422,446.553463139171,2.24652758311814,2
2026-03-01 04:45:00,0.1562222369695,5.12639644440606,12.0880862224918,7.67845199972756,454.94175417047,2.12028523918196,2
2026-03-01 05:00:00,0.153917548084334,5.25549511109112,11.5570088889765,14.5052535555605,451.817373401927,2.19294067310268,2
2026-03-01 05:15:00,0.153399896237567,6.02246444449366,11.2680262222293,18.3985448888895,450.15147407469,2.09673394487075,2
2026-03-01 05:30:00,0.148283170328467,5.29144088888533,9.87486311109131,20.6617002220239,448.283231319041,2.11960670038942,2
2026-03-01 05:45:00,0.152451474026767,5.2580351111358,10.4768806666419,17.1970408888106,447.744749973887,2.17729815723178,2
2026-03-01 06:00:00,0.152662399938967,4.50072644438673,12.4440191117215,15.4083131110933,448.874065009784,2.09898591004181,2
2026-03-01 06:15:00,0.157317829564134,5.32788044442563,10.9184493333226,15.2927906666427,448.213824634481,2.07479447715894,2
2026-03-01 06:30:00,0.153296066607833,5.21819333330096,11.6273468892546,16.8474891111815,448.63087031082,2.05798414835527,2
2026-03-01 06:45:00,0.153107599930534,3.56946444436044,12.8223391117628,15.4197660000576,449.037026908567,2.01374329250142,2
2026-03-01 07:00:00,0.152877851799534,5.9756137778209,12.0193546671042,18.8683768887291,448.311657665564,2.08725454361755,2
2026-03-01 07:15:00,0.1521461332845,5.34568933331713,12.3226737783011,18.6700931108991,448.220494318031,2.16903991571217,2
2026-03-01 07:30:00,0.151478399964633,5.13445999998226,11.0438397779385,18.9236313330803,447.344403977571,2.14367292040672,2
2026-03-01 07:45:00,0.151204896249033,5.31345799999756,10.6845833332721,17.6405179997922,447.315014244881,2.15602618873356,2
2026-03-01 08:00:00,0.149013659227567,5.36184044445276,10.5651388888131,18.9381422219481,448.035784809707,2.16148275251597,2
2026-03-01 08:15:00,0.1481879999731,4.3737871110575,10.5185833332215,18.7157431107935,446.039860123827,2.32432961328746,2
2026-03-01 08:30:00,0.1455825629372,5.58238911110862,9.86279911107994,19.1617919996782,445.168079385603,2.47340514942386,2
2026-03-01 08:45:00,0.140292962972833,5.98315888892763,10.1378771111009,14.5459939999979,447.337308565907,2.57281788885597,2
2026-03-01 09:00:00,0.141780481507233,6.66100911121793,9.92128422216616,12.4348926664442,450.368036812333,2.70121456853604,2
2026-03-01 09:15:00,0.1395848148309,6.27886577785633,8.60063244437071,14.4315764442097,450.02778122093,2.66553862770316,2
